,Seqname,EipSP: Electron-ion interaction pseudopotential signal peak,EipAP: Electron-ion interaction pseudopotential average power,EiSNR: Electron-ion interaction pseudopotential signal/noise ratio,EiPS0: Electron-ion interaction pseudopotential spectrum 0,EiPS1: Electron-ion interaction pseudopotential spectrum 0.25,EiPS2: Electron-ion interaction pseudopotential spectrum 0.5,EiPS3: Electron-ion interaction pseudopotential spectrum 0.75,EiPS4: Electron-ion interaction pseudopotential spectrum 1
1828,ENST00000662175.1,0.68702,28.800451,0.023855,2.122018,2.376565,2.851799,3.603021,7.555345
1829,ENST00000665388.1,8.967232,69.170399,0.12964,5.076534,5.654247,6.887183,8.307563,49.103532
1830,ENST00000656684.1,12.596597,94.521479,0.133267,7.267237,8.276107,9.283054,11.608406,85.3461
1831,ENST00000667008.1,5.392941,47.835097,0.11274,3.848073,4.41201,5.173373,6.519635,17.687394
1832,ENST00000660569.1,7.193429,71.689936,0.100341,5.198044,5.986832,6.957486,9.060353,44.912766
1833,ENST00000662929.1,1.615568,37.645462,0.042915,3.02203,3.29964,3.68156,4.533065,11.5315
1834,ENST00000670385.1,15.900464,94.77003,0.167779,7.315005,8.25755,9.308114,11.508007,86.491149
1835,ENST00000661380.1,1.547888,43.444645,0.035629,3.610467,4.07596,4.90488,6.071764,19.068994
1836,ENST00000658483.1,19.031695,72.087295,0.264009,5.31932,6.180421,7.169018,9.128789,53.666323
1837,ENST00000659274.1,6.104034,62.358058,0.097887,4.45411,4.996085,6.029286,7.256313,29.110548
1838,ENST00000669151.1,6.188497,66.328199,0.093301,5.416229,6.186259,7.242945,8.771354,24.669256
1839,ENST00000657811.1,6.758816,61.949097,0.109103,4.525933,5.158011,5.972409,7.388777,39.907937
1840,ENST00000671507.1,0.992183,21.729305,0.045661,1.624482,1.822058,2.059256,2.529477,6.040491
1841,ENST00000665778.1,0.689956,10.933055,0.063107,0.724197,0.882334,0.984296,1.17809,2.848091
1842,ENST00000653956.1,10.393351,57.736957,0.180012,4.151154,4.583089,5.492367,7.02755,36.029892
1843,ENST00000569465.1,6.602854,49.179333,0.134261,3.346263,3.704367,4.41878,5.536988,20.402739
1844,ENST00000667109.1,1.250229,22.406375,0.055798,2.018593,2.360937,2.645495,3.256796,7.153166
1845,ENST00000665678.1,5.566465,54.257423,0.102594,3.959097,4.470859,5.104191,6.13945,33.721863
1846,ENST00000662943.1,1.440889,27.963067,0.051528,2.148978,2.469169,2.849547,3.546855,8.741025
1847,ENST00000657292.1,0.527732,21.75347,0.02426,1.799602,2.129056,2.423755,3.043431,5.923559
1848,ENST00000671018.1,48.559017,83.785533,0.579563,6.360722,7.120702,8.124386,10.273374,61.630108
1849,ENST00000568970.1,0.372607,3.834266,0.097178,0.358838,0.396687,0.495555,0.618148,0.922257
1850,ENST00000564160.1,0.606893,13.072763,0.046424,1.320701,1.489399,1.815066,2.363471,7.751551
1851,ENST00000618311.4,3.327377,19.745787,0.168511,1.685878,1.874489,2.271911,2.770552,5.467186
1852,ENST00000412919.1,0.758234,9.158792,0.082788,0.53011,0.591968,0.649392,0.871415,1.208026
1853,ENST00000653922.1,4.283312,31.27834,0.136942,2.062796,2.360628,2.712363,3.573491,18.174233
1854,ENST00000611838.1,0.148319,9.62075,0.015417,0.659817,0.704773,0.818312,0.969251,1.364457
1855,ENST00000647036.1,2.967804,34.101339,0.087029,2.143639,2.359231,2.830026,3.731211,6.962477
1856,ENST00000425033.1,4.149349,51.730384,0.080211,3.62345,4.106274,4.604578,5.421776,11.347047
1857,ENST00000646550.1,1.003025,13.30992,0.075359,0.910309,1.00283,1.202873,1.517259,3.144898
1858,ENST00000642577.1,5.208302,38.465105,0.135403,2.662761,3.038815,3.586681,4.21738,9.376862
1859,ENST00000644884.1,2.077177,16.30612,0.127386,1.171334,1.284683,1.607894,1.933081,3.436714
1860,ENST00000603064.2,1.788189,14.319144,0.124881,1.342944,1.572805,1.744587,2.132992,4.823319
1861,ENST00000425631.5,1.56239,20.017567,0.078051,1.530554,1.763303,2.09155,2.423639,6.048077
1862,ENST00000668264.1,0.646979,9.577485,0.067552,0.708465,0.84036,1.05116,1.210493,1.700227
1863,ENST00000654712.1,0.352502,9.801486,0.035964,0.7937,0.917438,1.094631,1.241965,2.023808
1864,ENST00000659019.1,1.034342,16.479245,0.062766,1.20384,1.373138,1.644169,2.097321,3.685472
1865,ENST00000663192.1,1.502347,16.022309,0.093766,1.284742,1.427909,1.594198,1.935057,3.219869
1866,ENST00000662460.1,0.636753,13.07258,0.048709,1.126465,1.273196,1.451834,1.757727,2.347789
1867,ENST00000663471.1,1.334257,18.871836,0.070701,1.395584,1.568561,1.743888,2.247853,4.359249
1868,ENST00000434181.6,0.987584,10.03718,0.098393,0.732008,0.88538,1.013063,1.233856,2.071514
1869,ENST00000661122.1,1.280452,14.940249,0.085705,1.15643,1.33426,1.507689,1.974709,3.005456
1870,ENST00000659870.1,0.590305,12.058192,0.048955,0.889682,0.982533,1.187491,1.54196,3.138208
1871,ENST00000414868.1,0.408696,7.884318,0.051837,0.571223,0.641814,0.784347,0.911366,1.671352
1872,ENST00000653768.1,0.915834,13.309821,0.068809,1.081115,1.303108,1.47775,1.90614,3.138066
1873,ENST00000660205.1,1.218069,17.414167,0.069947,1.268434,1.431615,1.803497,2.054391,4.908264
1874,ENST00000653656.1,0.703024,15.283815,0.045998,1.171163,1.317411,1.560685,1.957022,3.062985
1875,ENST00000431046.1,0.968038,9.424274,0.102718,0.714089,0.756878,0.882592,1.054027,2.165328
1876,ENST00000554808.1,1.049986,8.374997,0.125371,0.658595,0.709386,0.83105,1.049986,1.706738
1877,ENST00000634464.2,1.115084,18.114194,0.061559,1.189669,1.346155,1.552486,1.748691,2.991441
1878,ENST00000660113.1,0.50909,16.00802,0.031802,1.13653,1.342792,1.668417,2.162613,3.9666
1879,ENST00000658664.1,0.914973,15.076555,0.060688,1.047546,1.182692,1.382669,1.814693,2.83546
1880,ENST00000658851.1,0.739222,20.237402,0.036528,1.437958,1.664198,1.923525,2.263942,3.921918
1881,ENST00000658751.1,0.662391,18.863754,0.035114,1.210175,1.358132,1.645369,1.989004,4.209884
1882,ENST00000658982.1,0.306334,18.326174,0.016716,1.285028,1.445661,1.784483,2.30858,4.835928
1883,ENST00000654266.1,0.95598,24.276762,0.039378,1.897499,2.126905,2.357484,2.967279,5.411748
1884,ENST00000658241.1,0.427961,23.71778,0.018044,1.585074,1.760541,1.984146,2.452878,5.326131
1885,ENST00000658172.1,0.272949,22.090174,0.012356,1.572525,1.826634,2.151216,2.630265,4.884173
