,mirna,lncrna,Label,pair_index,mirna_id,lncrna_id
13297,ath-miR5650,lcl_Athaliana_AT5G28626.1,0,13297,77,-7262
13298,mtr-miR2630a,lcl_Mtruncatula_Medtr2g063160.1,1,13298,228,-7263
13299,mtr-miR2634,lcl_Mtruncatula_Medtr8g022410.1,0,13299,598,-158
13300,gma-miR482b-5p,lcl_Gmax_Glyma.09G120500.1,1,13300,115,-4573
13301,gma-miR10197,lcl_Gmax_Glyma.13G278900.4,0,13301,934,-76
13302,ath-miR771,lcl_Athaliana_AT1G35900.1,1,13302,123,-2705
13303,ath-miR8170-3p,CNT2085802,0,13303,20,-3801
13304,mtr-miR164a,lcl_Mtruncatula_Medtr1g072855.1,1,13304,633,-5538
13305,mtr-miR169e-5p,lcl_Mtruncatula_Medtr3g053460.2,0,13305,895,-107
13306,gma-miR1520q,lcl_Gmax_Glyma.10G076600.1,1,13306,1202,-3741
13307,gma-miR10446,lcl_Gmax_Glyma.10G256500.2,0,13307,565,-442
13308,ath-miR168a-3p,lcl_Athaliana_AT2G11623.1,1,13308,167,-7264
13309,ath-miR169d,CNT2087065,0,13309,172,-7265
13310,mtr-miR160a,lcl_Mtruncatula_Medtr7g090360.1,1,13310,152,-7266
13311,mtr-miR5265,lcl_Mtruncatula_Medtr2g105230.5,0,13311,311,-1252
13312,gma-miR4408,lcl_Gmax_Glyma.14G218600.1,1,13312,630,-7267
13313,gma-miR1519,lcl_Gmax_Glyma.15G108500.1,0,13313,835,-993
13314,ath-miR824-3p,NONATHT001505,1,13314,592,-6312
13315,ath-miR5014b,CNT2086849,0,13315,387,-5437
13316,mtr-miR399q,lcl_Mtruncatula_Medtr4g094612.1,1,13316,534,-7268
13317,mtr-miR395h,lcl_Mtruncatula_Medtr7g108080.1,0,13317,199,-496
13318,gma-miR1508b,lcl_Gmax_Glyma.04G217800.1,1,13318,283,-7269
13319,gma-miR2111a,lcl_Gmax_Glyma.16G152000.1,0,13319,225,-844
13320,ath-miR5016,CNT2088574,1,13320,150,-4857
13321,ath-miR403-5p,CNT2085283,0,13321,2,-6658
13322,mtr-miR2586b,lcl_Mtruncatula_Medtr0366s0010.1,1,13322,356,-7270
13323,mtr-miR2624,lcl_Mtruncatula_Medtr8g022770.3,0,13323,810,-288
13324,gma-miR482b-5p,lcl_Gmax_Glyma.15G220500.1,1,13324,115,-4519
13325,gma-miR169j-3p,lcl_Gmax_Glyma.13G020800.1,0,13325,757,-743
13326,ath-miR8173,lcl_Athaliana_AT1G72170.1,1,13326,781,-7271
13327,ath-miR866-5p,lcl_Athaliana_AT4G27657.1,0,13327,42,-3611
13328,mtr-miR5289a,lcl_Mtruncatula_Medtr4g022840.1,1,13328,664,-7272
13329,mtr-miR7700-5p,lcl_Mtruncatula_Medtr2g009910.1,0,13329,436,-1238
13330,gma-miR172c,lcl_Gmax_Glyma.09G208800.1,1,13330,909,-2204
13331,gma-miR1515a,lcl_Gmax_Glyma.05G080300.4,0,13331,1299,-546
13332,ath-miR169a-5p,NONATHT003507,1,13332,480,-7273
13333,ath-miR5644,CNT2085609,0,13333,521,-7274
13334,mtr-miR168a,lcl_Mtruncatula_Medtr3g025340.1,1,13334,73,-7275
13335,mtr-miR5204,lcl_Mtruncatula_Medtr7g096640.2,0,13335,159,-544
13336,gma-miR156f,lcl_Gmax_Glyma.06G289500.4,1,13336,116,-7276
13337,gma-miR5038a,lcl_Gmax_Glyma.11G157900.1,0,13337,347,-279
13338,ath-miR8171,NONATHT001179,1,13338,406,-7277
13339,ath-miR5650,CNT2087151,0,13339,77,-7278
13340,mtr-miR164a,lcl_Mtruncatula_Medtr4g031500.1,1,13340,633,-7279
13341,mtr-miR2680a,lcl_Mtruncatula_Medtr0105s0070.1,0,13341,395,-530
13342,gma-miR399m,lcl_Gmax_Glyma.10G019800.1,1,13342,127,-6154
13343,gma-miR396e,lcl_Gmax_Glyma.19G234700.1,0,13343,1248,-894
13344,ath-miR8167a,lcl_Athaliana_AT4G35783.1,1,13344,476,-7280
13345,ath-miR5025,NONATHT000844,0,13345,424,-5953
13346,mtr-miR5221,lcl_Mtruncatula_Medtr8g059110.1,1,13346,349,-7281
13347,mtr-miR395a,lcl_Mtruncatula_Medtr2g009910.2,0,13347,685,-74
13348,gma-miR5377,lcl_Gmax_Glyma.10G228300.1,1,13348,636,-7282
13349,gma-miR4359a,lcl_Gmax_Glyma.05G148600.1,0,13349,1330,-1622
13350,ath-miR8175,CNT2086181,1,13350,260,-7283
13351,ath-miR863-3p,NONATHT001674,0,13351,439,-7284
13352,mtr-miR171c,lcl_Mtruncatula_Medtr7g091830.1,1,13352,146,-5182
13353,mtr-miR7697-3p,lcl_Mtruncatula_Medtr0101s0020.4,0,13353,839,-92
13354,gma-miR171a,lcl_Gmax_Glyma.02G129400.1,1,13354,1121,-7285
13355,gma-miR4350,lcl_Gmax_Glyma.13G020800.1,0,13355,1334,-743
13356,ath-miR5660,lcl_Athaliana_AT5G31923.1,1,13356,62,-7286
13357,ath-miR159a,CNT2088878,0,13357,782,-7287
13358,mtr-miR2640,lcl_Mtruncatula_Medtr8g071980.1,1,13358,49,-7288
13359,mtr-miR5276,lcl_Mtruncatula_Medtr1g095390.2,0,13359,298,-4
13360,gma-miR159b-3p,lcl_Gmax_Glyma.16G071300.1,1,13360,322,-5960
13361,gma-miR4368a,lcl_Gmax_Glyma.16G092300.1,0,13361,1245,-201
13362,ath-miR851-5p,CNT2087190,1,13362,41,-5997
13363,ath-miR8174,CNT2089019,0,13363,211,-7289
13364,mtr-miR2647a,lcl_Mtruncatula_Medtr2g036340.1,1,13364,223,-7290
13365,mtr-miR2592ap,lcl_Mtruncatula_Medtr1g107440.5,0,13365,90,-169
13366,gma-miR169h,lcl_Gmax_Glyma.08G358000.1,1,13366,144,-1820
13367,gma-miR1510b-3p,lcl_Gmax_Glyma.19G045000.1,0,13367,314,-1843
13368,ath-miR869.2,lcl_Athaliana_AT2G11168.1,1,13368,655,-7291
13369,ath-miR4240,lcl_Athaliana_AT4G17453.1,0,13369,334,-2614
13370,mtr-miR2627,lcl_Mtruncatula_Medtr8g037965.1,1,13370,698,-7292
13371,mtr-miR2643b-5p,lcl_Mtruncatula_Medtr4g115740.7,0,13371,434,-1018
13372,gma-miR4364a,lcl_Gmax_Glyma.11G088100.1,1,13372,768,-7293
13373,gma-miR9729,lcl_Gmax_Glyma.U035100.2,0,13373,18,-502
13374,ath-miR8177,lcl_Athaliana_AT1G49832.1,1,13374,19,-7294
13375,ath-miR837-3p,lcl_Athaliana_AT5G34800.1,0,13375,233,-7295
13376,mtr-miR5255,lcl_Mtruncatula_Medtr8g028900.1,1,13376,1056,-7296
13377,mtr-miR408-3p,lcl_Mtruncatula_Medtr5g084410.2,0,13377,990,-86
13378,gma-miR4380a,lcl_Gmax_Glyma.17G134400.1,1,13378,210,-4414
13379,gma-miR9722,lcl_Gmax_Glyma.18G300000.1,0,13379,1289,-1119
13380,ath-miR8181,lcl_Athaliana_AT4G10810.1,1,13380,46,-7297
13381,ath-miR5628,CNT2088401,0,13381,467,-7298
13382,mtr-miR399r,lcl_Mtruncatula_Medtr1g103250.1,1,13382,728,-1816
13383,mtr-miR156j,lcl_Mtruncatula_Medtr0016s0040.1,0,13383,983,-10
13384,gma-miR4390,lcl_Gmax_Glyma.03G063800.1,1,13384,790,-7299
13385,gma-miR4371a,lcl_Gmax_Glyma.11G013200.1,0,13385,523,-1515
13386,ath-miR831-3p,lcl_Athaliana_AT5G43570.1,1,13386,66,-7300
13387,ath-miR3933,CNT2088281,0,13387,1126,-7301
13388,mtr-miR160c,lcl_Mtruncatula_Medtr4g086000.1,1,13388,448,-2282
13389,mtr-miR2596,lcl_Mtruncatula_Medtr4g115740.6,0,13389,1145,-435
13390,gma-miR4357,lcl_Gmax_Glyma.03G207400.1,1,13390,834,-7302
13391,gma-miR5667-5p,lcl_Gmax_Glyma.10G289300.1,0,13391,1111,-871
13392,ath-miR4228-5p,CNT2087989,1,13392,392,-5723
13393,ath-miR863-5p,CNT2086246,0,13393,991,-7303
13394,mtr-miR482-5p,lcl_Mtruncatula_Medtr8g014620.1,1,13394,495,-7304
13395,mtr-miR2634,lcl_Mtruncatula_Medtr1g086180.2,0,13395,598,-163
13396,gma-miR156ab,lcl_Gmax_Glyma.09G110000.1,1,13396,1037,-6260
13397,gma-miR4374b,lcl_Gmax_Glyma.11G172700.1,0,13397,1192,-290
13398,ath-miR164c-5p,CNT2087441,1,13398,7,-1327
13399,ath-miR5654-5p,CNT2087337,0,13399,1307,-4925
13400,mtr-miR5560-5p,lcl_Mtruncatula_Medtr6g012635.1,1,13400,1280,-7305
13401,mtr-miR5235a,lcl_Mtruncatula_Medtr8g051620.3,0,13401,1051,-80
13402,gma-miR166j-3p,lcl_Gmax_Glyma.13G118000.1,1,13402,1123,-1849
13403,gma-miR5375,lcl_Gmax_Glyma.17G142500.4,0,13403,385,-24
13404,ath-miR869.2,CNT2087331,1,13404,655,-7306
13405,ath-miR407,CNT2087596,0,13405,888,-7307
13406,mtr-miR5298b,lcl_Mtruncatula_Medtr3g080075.1,1,13406,1026,-7308
13407,mtr-miR2654,lcl_Mtruncatula_Medtr5g084410.3,0,13407,37,-848
13408,gma-miR5776,lcl_Gmax_Glyma.19G136600.8,1,13408,535,-7309
13409,gma-miR171i-3p,lcl_Gmax_Glyma.19G234700.1,0,13409,1198,-894
13410,ath-miR414,CNT2088708,1,13410,503,-3772
13411,ath-miR447a.2-3p,CNT2088794,0,13411,381,-4443
13412,mtr-miR164d,lcl_Mtruncatula_Medtr4g077703.1,1,13412,252,-1903
13413,mtr-miR5255,lcl_Mtruncatula_Medtr4g115740.7,0,13413,1056,-1018
13414,gma-miR482b-5p,lcl_Gmax_Glyma.06G287300.1,1,13414,115,-4345
13415,gma-miR5379,lcl_Gmax_Glyma.12G132700.1,0,13415,206,-686
13416,ath-miR168a-5p,CNT2085580,1,13416,177,-7310
13417,ath-miR161.2,CNT2088516,0,13417,840,-3895
13418,mtr-miR5743a,lcl_Mtruncatula_Medtr2g048570.1,1,13418,1152,-5678
13419,mtr-miR172d-3p,lcl_Mtruncatula_Medtr4g035885.1,0,13419,611,-267
13420,gma-miR2118a-5p,lcl_Gmax_Glyma.17G181700.1,1,13420,241,-7311
13421,gma-miR9730,lcl_Gmax_Glyma.14G072000.1,0,13421,101,-1062
13422,ath-miR163,lcl_Athaliana_AT3G13438.1,1,13422,662,-7312
13423,ath-miR403-3p,NONATHT002213,0,13423,359,-7313
13424,mtr-miR1507-5p,lcl_Mtruncatula_Medtr2g090600.1,1,13424,1149,-7314
13425,mtr-miR156h-3p,lcl_Mtruncatula_Medtr1g086180.2,0,13425,429,-163
13426,gma-miR398a,lcl_Gmax_Glyma.05G072400.1,1,13426,910,-7315
13427,gma-miR5762,lcl_Gmax_Glyma.01G015700.1,0,13427,954,-35
13428,ath-miR396b-5p,CNT2087738,1,13428,676,-2244
13429,ath-miR406,NONATHT002450,0,13429,353,-7316
13430,mtr-miR2591,lcl_Mtruncatula_Medtr2g064750.1,1,13430,478,-7317
13431,mtr-miR2111m-3p,lcl_Mtruncatula_Medtr4g115740.7,0,13431,998,-1018
13432,gma-miR5771,lcl_Gmax_Glyma.15G094300.1,1,13432,878,-7318
13433,gma-miR4387c,lcl_Gmax_Glyma.13G132200.1,0,13433,70,-1493
13434,ath-miR164b-3p,NONATHT002791,1,13434,752,-5060
13435,ath-miR5655,NONATHT003699,0,13435,294,-3242
13436,mtr-miR5248,lcl_Mtruncatula_Medtr8g089145.1,1,13436,1181,-7319
13437,mtr-miR5556-3p,lcl_Mtruncatula_Medtr3g053460.2,0,13437,635,-107
13438,gma-miR4995,lcl_Gmax_Glyma.15G256100.1,1,13438,175,-5559
13439,gma-miR4350,lcl_Gmax_Glyma.18G042500.1,0,13439,1334,-951
13440,ath-miR8168,lcl_Athaliana_AT1G68862.1,1,13440,221,-7320
13441,ath-miR5640,NONATHT001069,0,13441,1160,-7321
13442,mtr-miR2602a,lcl_Mtruncatula_Medtr3g030100.1,1,13442,321,-7322
13443,mtr-miR5233,lcl_Mtruncatula_Medtr2g023920.2,0,13443,452,-661
13444,gma-miR9743,lcl_Gmax_Glyma.08G192400.2,1,13444,507,-7323
13445,gma-miR5377,lcl_Gmax_Glyma.05G080300.4,0,13445,636,-546
13446,ath-miR165a-5p,NONATHT002583,1,13446,713,-5490
13447,ath-miR5645c,lcl_Athaliana_AT3G45285.1,0,13447,47,-7324
13448,mtr-miR5295a,lcl_Mtruncatula_Medtr5g018540.1,1,13448,169,-4093
13449,mtr-miR5255,lcl_Mtruncatula_Medtr1g107440.2,0,13449,1056,-141
13450,gma-miR530b,lcl_Gmax_Glyma.16G013700.1,1,13450,536,-1390
13451,gma-miR1520d,lcl_Gmax_Glyma.17G142500.1,0,13451,1282,-322
13452,ath-miR156d-3p,CNT2086033,1,13452,985,-1707
13453,ath-miR399e,lcl_Athaliana_AT4G12334.1,0,13453,785,-7325
13454,mtr-miR2086-5p,lcl_Mtruncatula_Medtr8g022990.1,1,13454,54,-7326
13455,mtr-miR156d-3p,lcl_Mtruncatula_Medtr2g031430.1,0,13455,408,-581
13456,gma-miR169c,lcl_Gmax_Glyma.15G199100.1,1,13456,886,-5502
13457,gma-miR1535b,lcl_Gmax_Glyma.08G328700.1,0,13457,491,-1254
13458,ath-miR5662,CNT2085945,1,13458,329,-4570
13459,ath-miR5650,lcl_Athaliana_AT5G26840.1,0,13459,77,-7327
13460,mtr-miR5233,lcl_Mtruncatula_Medtr1g008930.1,1,13460,452,-7328
13461,mtr-miR2597,lcl_Mtruncatula_Medtr8g051620.3,0,13461,601,-80
13462,gma-miR4998,lcl_Gmax_Glyma.15G053200.1,1,13462,1146,-7329
13463,gma-miR172b-5p,lcl_Gmax_Glyma.11G157900.1,0,13463,336,-279
13464,ath-miR831-5p,lcl_Athaliana_AT3G43521.1,1,13464,460,-7330
13465,ath-miR781a,lcl_Athaliana_AT2G39725.1,0,13465,504,-7331
13466,mtr-miR2589,lcl_Mtruncatula_Medtr4g097795.1,1,13466,113,-7332
13467,mtr-miR169e-5p,lcl_Mtruncatula_Medtr2g009910.1,0,13467,895,-1238
13468,gma-miR5783,lcl_Gmax_Glyma.13G175900.1,1,13468,346,-7333
13469,gma-miR10414,lcl_Gmax_Glyma.19G234700.1,0,13469,982,-894
13470,ath-miR774b-5p,lcl_Athaliana_AT4G22440.1,1,13470,208,-2233
13471,ath-miR5641,NONATHT001378,0,13471,239,-1640
13472,mtr-miR2589,lcl_Mtruncatula_Medtr4g082817.1,1,13472,113,-5062
13473,mtr-miR395k,lcl_Mtruncatula_Medtr6g007970.1,0,13473,326,-454
13474,gma-miR396f,lcl_Gmax_Glyma.03G022200.1,1,13474,80,-7334
13475,gma-miR4397-3p,lcl_Gmax_Glyma.11G013200.3,0,13475,1099,-284
13476,ath-miR8181,CNT2086191,1,13476,46,-7335
13477,ath-miR5633,lcl_Athaliana_AT4G03873.1,0,13477,407,-3317
13478,mtr-miR2623,lcl_Mtruncatula_Medtr3g104445.1,1,13478,772,-1090
13479,mtr-miR397-3p,lcl_Mtruncatula_Medtr3g117730.1,0,13479,371,-68
13480,gma-miR164b,lcl_Gmax_Glyma.01G031200.2,1,13480,11,-1869
13481,gma-miR172k,lcl_Gmax_Glyma.09G078500.1,0,13481,56,-422
13482,ath-miR851-5p,lcl_Athaliana_AT3G01940.1,1,13482,41,-7336
13483,ath-miR5024-5p,lcl_Athaliana_AT4G06568.1,0,13483,542,-1012
13484,mtr-miR2673a,lcl_Mtruncatula_Medtr6g073000.1,1,13484,31,-7337
13485,mtr-miR5242,lcl_Mtruncatula_Medtr4g006610.1,0,13485,453,-262
13486,gma-miR4414a-3p,lcl_Gmax_Glyma.11G096300.1,1,13486,450,-7338
13487,gma-miR2111b,lcl_Gmax_Glyma.01G175700.11,0,13487,1071,-1166
13488,ath-miR779.1,lcl_Athaliana_AT2G36815.2,1,13488,582,-7339
13489,ath-miR390b-3p,CNT2084989,0,13489,1066,-4202
13490,mtr-miR319c-3p,lcl_Mtruncatula_Medtr5g010600.1,1,13490,425,-5959
13491,mtr-miR5232,lcl_Mtruncatula_Medtr0101s0020.2,0,13491,756,-39
13492,gma-miR4397-5p,lcl_Gmax_Glyma.02G246300.1,1,13492,1144,-7340
13493,gma-miR395d,lcl_Gmax_Glyma.13G195500.1,0,13493,1140,-635
13494,ath-miR8176,lcl_Athaliana_AT5G27927.1,1,13494,369,-7341
13495,ath-miR161.2,NONATHT000882,0,13495,840,-494
13496,mtr-miR5296,lcl_Mtruncatula_Medtr1g062120.1,1,13496,553,-7342
13497,mtr-miR5752a,lcl_Mtruncatula_Medtr5g015470.1,0,13497,1340,-123
13498,gma-miR1520p,lcl_Gmax_Glyma.04G181200.2,1,13498,639,-4295
13499,gma-miR4386,lcl_Gmax_Glyma.16G055000.2,0,13499,237,-657
13500,ath-miR169a-3p,lcl_Athaliana_AT2G10611.1,1,13500,679,-5180
13501,ath-miR837-3p,NONATHT000535,0,13501,233,-7343
13502,mtr-miR5293,lcl_Mtruncatula_Medtr5g030975.1,1,13502,282,-7344
13503,mtr-miR5265,lcl_Mtruncatula_Medtr4g059760.1,0,13503,311,-113
13504,gma-miR399i,lcl_Gmax_Glyma.05G075700.1,1,13504,1244,-7345
13505,gma-miR5766,lcl_Gmax_Glyma.03G084100.2,0,13505,1143,-182
13506,ath-miR839-5p,NONATHT000875,1,13506,382,-7346
13507,ath-miR2939,lcl_Athaliana_AT3G45243.1,0,13507,83,-7347
13508,mtr-miR2621,lcl_Mtruncatula_Medtr5g037347.1,1,13508,400,-7348
13509,mtr-miR2659a,lcl_Mtruncatula_Medtr3g050170.1,0,13509,383,-135
13510,gma-miR171n,lcl_Gmax_Glyma.13G204500.1,1,13510,957,-1178
13511,gma-miR4412-3p,lcl_Gmax_Glyma.16G002000.1,0,13511,783,-2100
13512,ath-miR5658,lcl_Athaliana_AT5G57735.1,1,13512,82,-7349
13513,ath-miR868-3p,lcl_Athaliana_AT3G43359.1,0,13513,628,-7350
13514,mtr-miR2673a,lcl_Mtruncatula_Medtr2g075530.1,1,13514,31,-7351
13515,mtr-miR2612,lcl_Mtruncatula_Medtr5g081650.3,0,13515,195,-56
13516,gma-miR4377,lcl_Gmax_Glyma.20G108200.1,1,13516,1306,-7352
13517,gma-miR172c,lcl_Gmax_Glyma.18G290700.3,0,13517,909,-29
13518,ath-miR854a,lcl_Athaliana_AT2G18970.1,1,13518,319,-7353
13519,ath-miR8121,CNT2089059,0,13519,99,-6473
13520,mtr-miR2586b,lcl_Mtruncatula_Medtr5g042750.1,1,13520,356,-7354
13521,mtr-miR5745a,lcl_Mtruncatula_Medtr8g022770.3,0,13521,923,-288
13522,gma-miR9742,lcl_Gmax_Glyma.03G101500.1,1,13522,924,-5955
13523,gma-miR396j,lcl_Gmax_Glyma.11G136800.1,0,13523,292,-1028
13524,ath-miR854a,CNT2086925,1,13524,319,-7355
13525,ath-miR5633,NONATHT001815,0,13525,407,-7356
13526,mtr-miR5233,lcl_Mtruncatula_Medtr1g033700.1,1,13526,452,-7357
13527,mtr-miR2653a,lcl_Mtruncatula_Medtr2g031430.1,0,13527,766,-581
13528,gma-miR4340,lcl_Gmax_Glyma.04G070800.1,1,13528,419,-7358
13529,gma-miR4405,lcl_Gmax_Glyma.10G052100.1,0,13529,927,-730
13530,ath-miR8173,lcl_Athaliana_AT4G39404.1,1,13530,781,-71
13531,ath-miR1887,CNT2088516,0,13531,53,-3895
13532,mtr-miR5211,lcl_Mtruncatula_Medtr4g043930.1,1,13532,806,-7359
13533,mtr-miR5745a,lcl_Mtruncatula_Medtr1g107440.5,0,13533,923,-169
13534,gma-miR4414a-5p,lcl_Gmax_Glyma.04G254400.2,1,13534,540,-7360
13535,gma-miR169e,lcl_Gmax_Glyma.13G202700.1,0,13535,6,-217
13536,ath-miR169g-3p,CNT2086042,1,13536,600,-7361
13537,ath-miR864-5p,CNT2086488,0,13537,36,-7362
13538,mtr-miR5756,lcl_Mtruncatula_Medtr4g045720.1,1,13538,457,-7363
13539,mtr-miR5268a,lcl_Mtruncatula_Medtr7g108080.1,0,13539,1231,-496
13540,gma-miR10442,lcl_Gmax_Glyma.09G216500.1,1,13540,796,-7364
13541,gma-miR5670b,lcl_Gmax_Glyma.19G119500.1,0,13541,1150,-349
13542,ath-miR8167a,CNT2086217,1,13542,476,-7365
13543,ath-miR171b-5p,NONATHT001309,0,13543,1068,-7366
13544,mtr-miR2111e-3p,lcl_Mtruncatula_Medtr6g049250.1,1,13544,681,-2885
13545,mtr-miR169d-5p,lcl_Mtruncatula_Medtr7g111640.3,0,13545,493,-514
13546,gma-miR5037c,lcl_Gmax_Glyma.02G188500.1,1,13546,885,-4767
13547,gma-miR172g,lcl_Gmax_Glyma.17G142500.4,0,13547,936,-24
13548,ath-miR169a-5p,lcl_Athaliana_AT5G28913.1,1,13548,480,-3610
13549,ath-miR407,NONATHT002027,0,13549,888,-7367
13550,mtr-miR2673a,lcl_Mtruncatula_Medtr1g097000.1,1,13550,31,-7368
13551,mtr-miR2606a,lcl_Mtruncatula_Medtr4g043720.3,0,13551,1092,-320
13552,gma-miR482e,lcl_Gmax_Glyma.07G058000.1,1,13552,313,-4605
13553,gma-miR4382,lcl_Gmax_Glyma.06G248000.1,0,13553,1297,-354
13554,ath-miR4239,lcl_Athaliana_AT3G31810.1,1,13554,358,-7369
13555,ath-miR833b,lcl_Athaliana_AT3G22022.1,0,13555,548,-4113
13556,mtr-miR2111a-3p,lcl_Mtruncatula_Medtr6g015355.1,1,13556,842,-7370
13557,mtr-miR5561-3p,lcl_Mtruncatula_Medtr3g053460.2,0,13557,89,-107
13558,gma-miR5041-5p,lcl_Gmax_Glyma.03G063800.2,1,13558,1172,-7371
13559,gma-miR398a,lcl_Gmax_Glyma.10G187600.1,0,13559,910,-774
13560,ath-miR160a-5p,lcl_Athaliana_AT1G40071.1,1,13560,134,-1669
13561,ath-miR829-5p,NONATHT001657,0,13561,428,-3306
13562,mtr-miR5746,lcl_Mtruncatula_Medtr0212s0010.1,1,13562,620,-55
13563,mtr-miR2628,lcl_Mtruncatula_Medtr8g043400.3,0,13563,584,-62
13564,gma-miR159d,lcl_Gmax_Glyma.12G206300.10,1,13564,511,-7372
13565,gma-miR1530,lcl_Gmax_Glyma.09G078500.1,0,13565,848,-422
13566,ath-miR157a-3p,lcl_Athaliana_AT2G42310.1,1,13566,649,-933
13567,ath-miR418,CNT2084978,0,13567,94,-7373
13568,mtr-miR5743a,lcl_Mtruncatula_Medtr3g009980.1,1,13568,1152,-3806
13569,mtr-miR2640,lcl_Mtruncatula_Medtr2g028720.1,0,13569,49,-1360
13570,gma-miR4414b,lcl_Gmax_Glyma.18G185700.1,1,13570,165,-5287
13571,gma-miR4416b,lcl_Gmax_Glyma.13G202700.1,0,13571,1047,-217
13572,ath-miR5020a,CNT2087113,1,13572,1,-2136
13573,ath-miR824-5p,CNT2088846,0,13573,8,-2607
13574,mtr-miR399q,lcl_Mtruncatula_Medtr4g062070.1,1,13574,534,-3755
13575,mtr-miR2663,lcl_Mtruncatula_Medtr2g105240.5,0,13575,561,-406
13576,gma-miR164b,lcl_Gmax_Glyma.08G118500.1,1,13576,11,-7374
13577,gma-miR5765,lcl_Gmax_Glyma.15G168400.1,0,13577,1004,-1337
13578,ath-miR8172,lcl_Athaliana_AT2G07042.1,1,13578,276,-1231
13579,ath-miR848,CNT2087293,0,13579,627,-7375
13580,mtr-miR168b,lcl_Mtruncatula_Medtr1g107065.1,1,13580,158,-7376
13581,mtr-miR2592bl-3p,lcl_Mtruncatula_Medtr5g015470.1,0,13581,776,-123
13582,gma-miR5767,lcl_Gmax_Glyma.20G011600.1,1,13582,271,-7377
13583,gma-miR5037a,lcl_Gmax_Glyma.01G175700.10,0,13583,661,-473
13584,ath-miR5016,lcl_Athaliana_AT1G36450.1,1,13584,150,-7378
13585,ath-miR778,CNT2086694,0,13585,899,-7379
13586,mtr-miR5284b,lcl_Mtruncatula_Medtr7g021060.1,1,13586,1000,-7125
13587,mtr-miR1510a-5p,lcl_Mtruncatula_Medtr8g087480.1,0,13587,287,-45
13588,gma-miR169h,lcl_Gmax_Glyma.01G122500.1,1,13588,144,-1925
13589,gma-miR1509b,lcl_Gmax_Glyma.08G342400.1,0,13589,475,-492
13590,ath-miR8176,NONATHT002108,1,13590,369,-1441
13591,ath-miR5637,lcl_Athaliana_AT5G35470.1,0,13591,575,-7380
13592,mtr-miR169j,lcl_Mtruncatula_Medtr2g012390.1,1,13592,48,-4264
13593,mtr-miR396c,lcl_Mtruncatula_Medtr7g102320.4,0,13593,332,-535
13594,gma-miR5764b,lcl_Gmax_Glyma.03G084100.4,1,13594,722,-7381
13595,gma-miR5667-3p,lcl_Gmax_Glyma.05G148600.1,0,13595,637,-1622
13596,ath-miR5999,lcl_Athaliana_AT2G28725.1,1,13596,1014,-7382
13597,ath-miR406,lcl_Athaliana_AT1G11970.1,0,13597,353,-7383
13598,mtr-miR2640,lcl_Mtruncatula_Medtr0056s0190.1,1,13598,49,-7384
13599,mtr-miR171c,lcl_Mtruncatula_Medtr2g009910.1,0,13599,146,-1238
13600,gma-miR4414a-5p,lcl_Gmax_Glyma.U015700.1,1,13600,540,-5715
13601,gma-miR396h,lcl_Gmax_Glyma.01G175700.6,0,13601,92,-916
13602,ath-miR156j,lcl_Athaliana_AT1G65481.1,1,13602,1254,-3990
13603,ath-miR161.1,lcl_Athaliana_AT5G27170.1,0,13603,151,-7385
13604,mtr-miR5284h,lcl_Mtruncatula_Medtr2g047845.1,1,13604,465,-7386
13605,mtr-miR5760,lcl_Mtruncatula_Medtr2g023920.2,0,13605,994,-661
13606,gma-miR10194,lcl_Gmax_Glyma.15G209900.1,1,13606,1113,-7387
13607,gma-miR390a-3p,lcl_Gmax_Glyma.01G175700.10,0,13607,615,-473
13608,ath-miR5638b,lcl_Athaliana_AT2G40530.1,1,13608,498,-7388
13609,ath-miR4245,CNT2088703,0,13609,774,-533
13610,mtr-miR5276,lcl_Mtruncatula_Medtr2g077490.1,1,13610,298,-7389
13611,mtr-miR5275,lcl_Mtruncatula_Medtr3g466420.1,0,13611,173,-210
13612,gma-miR171b-5p,lcl_Gmax_Glyma.06G007200.1,1,13612,1038,-2272
13613,gma-miR4405b,lcl_Gmax_Glyma.19G157900.1,0,13613,455,-240
13614,ath-miR8168,CNT2085808,1,13614,221,-7390
13615,ath-miR863-3p,lcl_Athaliana_AT2G10234.1,0,13615,439,-3995
13616,mtr-miR5261,lcl_Mtruncatula_Medtr6g071185.1,1,13616,778,-7391
13617,mtr-miR2667a,lcl_Mtruncatula_Medtr5g048060.2,0,13617,374,-314
13618,gma-miR1535b,lcl_Gmax_Glyma.10G226500.1,1,13618,491,-7392
13619,gma-miR9742,lcl_Gmax_Glyma.04G163500.1,0,13619,924,-955
13620,ath-miR854a,CNT2086125,1,13620,319,-7393
13621,ath-miR844-3p,lcl_Athaliana_AT5G09976.1,0,13621,850,-7394
13622,mtr-miR7700-5p,lcl_Mtruncatula_Medtr1831s0010.1,1,13622,436,-6854
13623,mtr-miR5558-3p,lcl_Mtruncatula_Medtr2g028720.1,0,13623,677,-1360
13624,gma-miR4407,lcl_Gmax_Glyma.10G266800.1,1,13624,1012,-7395
13625,gma-miR9722,lcl_Gmax_Glyma.12G224100.1,0,13625,1289,-942
13626,ath-miR5665,CNT2086873,1,13626,587,-7396
13627,ath-miR827,CNT2085061,0,13627,519,-7397
13628,mtr-miR399s-5p,lcl_Mtruncatula_Medtr7g090720.1,1,13628,513,-2320
13629,mtr-miR2586b,lcl_Mtruncatula_Medtr0101s0020.2,0,13629,356,-39
