,Seqname,0,1,2,3,4,5,6,7,8
1643,ENST00000334566.9,-0.430523,-0.456631,0.942825,-0.342392,-0.354014,0.967171,-176.6,0.141667,-0.367152
1644,ENST00000603530.5,-0.355633,-0.379438,0.937262,-0.244003,-0.255879,0.953589,-252,0.107256,-0.39685
1645,ENST00000605505.1,-0.322602,-0.345478,0.933783,-0.272567,-0.285625,0.954283,-273.2,0.102256,-0.41021
1646,ENST00000460077.1,-0.753571,-0.777246,0.96954,-0.514127,-0.522204,0.984532,-109.3,0.151703,-0.337346
1647,ENST00000657777.1,-0.289446,-0.316166,0.915487,-0.230278,-0.242438,0.949844,-261,0.115044,-0.384389
1648,ENST00000666755.1,-0.220716,-0.243551,0.906242,-0.173709,-0.182891,0.949798,-341.6,0.127315,-0.394913
1649,ENST00000425630.2,-0.023147,-0.032498,0.712242,-0.039514,-0.04044,0.97709,-1022.4,0.117299,-0.355741
1650,ENST00000583117.1,-0.255955,-0.301172,0.849865,-0.280083,-0.29139,0.961195,-261.1,0.11252,-0.413133
1651,ENST00000652683.1,-0.319533,-0.3454,0.925109,-0.262361,-0.264119,0.993345,-205.3,0.106897,-0.353356
1652,ENST00000647993.1,-0.020611,-0.031344,0.657575,-0.045947,-0.046794,0.981909,-839.8,0.113838,-0.355245
1653,ENST00000655745.1,-0.134158,-0.147957,0.906738,-0.113881,-0.115168,0.988825,-408.17,0.104355,-0.335115
1654,ENST00000666348.1,-0.054904,-0.075321,0.728944,-0.06492,-0.067716,0.958723,-586.5,0.118405,-0.359595
1655,ENST00000355358.1,-0.04272,-0.057227,0.746495,-0.045528,-0.050745,0.897192,-917.3,0.124266,-0.413911
1656,ENST00000420815.5,-0.308962,-0.351372,0.879302,-0.258207,-0.280115,0.921791,-315.8,0.132512,-0.485846
1657,ENST00000438755.1,-0.262182,-0.302768,0.865952,-0.231044,-0.251963,0.916977,-322.2,0.136499,-0.477333
1658,ENST00000458727.1,-0.202763,-0.227912,0.889656,-0.200718,-0.205245,0.977942,-260.1,0.105006,-0.317195
1659,ENST00000632790.1,-0.504802,-0.553355,0.912257,-0.535918,-0.561891,0.953776,-232.4,0.140625,-0.517595
1660,ENST00000631858.1,-0.119753,-0.135133,0.886184,-0.100143,-0.10449,0.958399,-660.2,0.130114,-0.374901
1661,ENST00000631764.1,-0.417324,-0.427919,0.975241,-0.271567,-0.272734,0.99572,-208,0.108844,-0.282609
1662,ENST00000633344.1,-0.247235,-0.258741,0.955533,-0.192387,-0.191386,1.005232,-247.8,0.121739,-0.307444
1663,ENST00000631412.1,-0.715346,-0.731457,0.977974,-0.488167,-0.492,0.992208,-117,0.10917,-0.254902
1664,ENST00000631988.1,-0.373578,-0.391008,0.955422,-0.213842,-0.218468,0.978826,-218.3,0.126524,-0.332268
1665,ENST00000631797.1,-0.377598,-0.384021,0.983274,-0.27877,-0.276335,1.008813,-171.5,0.112378,-0.278862
1666,ENST00000633199.1,-0.278464,-0.284946,0.977254,-0.200481,-0.197822,1.013441,-183.7,0.12963,-0.308739
1667,ENST00000632086.1,-0.192495,-0.204093,0.943174,-0.142298,-0.141931,1.002585,-319.1,0.123228,-0.347603
1668,ENST00000632351.1,-0.535707,-0.543936,0.984871,-0.309792,-0.305146,1.015225,-157.8,0.124343,-0.275874
1669,ENST00000631832.1,-0.279195,-0.281424,0.992077,-0.237104,-0.23061,1.02816,-194.6,0.127214,-0.312862
1670,ENST00000634025.1,-0.391067,-0.401981,0.972849,-0.277004,-0.276626,1.001364,-171.9,0.122744,-0.30973
1671,ENST00000631772.1,-0.587498,-0.600607,0.978174,-0.409916,-0.406726,1.007844,-161.8,0.115242,-0.300186
1672,ENST00000633151.1,-0.379676,-0.378079,1.004223,-0.357287,-0.346488,1.031167,-165,0.122873,-0.311321
1673,ENST00000631644.1,-0.464036,-0.470111,0.987077,-0.357099,-0.350882,1.017719,-131.1,0.125,-0.277167
1674,ENST00000632624.2,-0.047752,-0.056057,0.851836,-0.061992,-0.063566,0.975225,-626.2,0.110165,-0.313413
1675,ENST00000633295.1,-0.384602,-0.36862,1.043358,-0.359672,-0.340116,1.057497,-151.9,0.112016,-0.30874
1676,ENST00000632203.1,-0.873789,-0.873576,1.000245,-0.665312,-0.654307,1.016819,-90.8,0.111821,-0.289172
1677,ENST00000633671.1,-0.183847,-0.200751,0.915793,-0.17166,-0.174668,0.98278,-246.1,0.121834,-0.296506
1678,ENST00000660559.1,-0.07352,-0.093353,0.787549,-0.109222,-0.114909,0.950508,-413.1,0.116994,-0.352474
1679,ENST00000666656.1,-0.167571,-0.185241,0.904612,-0.131693,-0.135655,0.970791,-334,0.117709,-0.353814
1680,ENST00000528390.1,-0.045419,-0.052599,0.863506,-0.039498,-0.04082,0.967604,-949.4,0.115948,-0.365383
1681,ENST00000664257.1,-0.153396,-0.161408,0.95036,-0.158095,-0.155866,1.014302,-343.1,0.123584,-0.352984
1682,ENST00000620864.1,-0.005757,-0.007827,0.73547,-0.011942,-0.012657,0.943528,-2366.27,0.110905,-0.292093
1683,ENST00000414816.1,-0.018056,-0.024559,0.735215,-0.042743,-0.044277,0.965356,-1162.4,0.10117,-0.399862
1684,ENST00000664715.1,-0.239206,-0.256408,0.932914,-0.207261,-0.207864,0.9971,-286.1,0.118837,-0.361237
1685,ENST00000374983.3,-0.029804,-0.035098,0.849182,-0.02302,-0.024252,0.949216,-1882.3,0.118238,-0.402373
1686,ENST00000577806.1,-0.13329,-0.149212,0.893292,-0.142232,-0.144044,0.987424,-287.8,0.115789,-0.302629
1687,ENST00000581192.1,-0.448572,-0.50483,0.888561,-0.376002,-0.40477,0.928928,-163.2,0.130332,-0.385816
1688,ENST00000654728.1,-0.006548,-0.010953,0.597784,-0.016023,-0.017317,0.925274,-1465.2,0.110142,-0.297141
1689,ENST00000602672.2,-0.084207,-0.086246,0.976368,-0.098736,-0.098539,1.001993,-324.6,0.110345,-0.248545
1690,ENST00000634594.1,-0.010146,-0.01517,0.668796,-0.026473,-0.026707,0.991264,-1061.7,0.112413,-0.296068
1691,ENST00000424528.2,-0.012401,-0.019921,0.622517,-0.030238,-0.031682,0.954418,-784.5,0.117134,-0.297272
1692,ENST00000602852.1,-0.13007,-0.152857,0.850928,-0.118366,-0.125009,0.94686,-378.1,0.11523,-0.378478
1693,ENST00000667128.1,-0.016215,-0.020805,0.779352,-0.02603,-0.026811,0.970839,-1192.6,0.106369,-0.263675
1694,ENST00000439004.1,-0.020763,-0.021691,0.957192,-0.031549,-0.031454,1.003005,-1237.9,0.108089,-0.28523
1695,ENST00000659256.1,-0.074107,-0.077369,0.957845,-0.072785,-0.070118,1.038039,-382.2,0.11987,-0.248828
1696,ENST00000656904.1,-0.094481,-0.095024,0.994284,-0.087598,-0.083796,1.045379,-353,0.113079,-0.2403
1697,ENST00000411989.5,-0.052517,-0.052902,0.992715,-0.084687,-0.081166,1.043386,-528.5,0.106205,-0.295084
1698,ENST00000429621.1,-0.122378,-0.124818,0.980456,-0.179931,-0.172752,1.041556,-246.8,0.116223,-0.298428
1699,ENST00000663481.1,-0.052838,-0.064378,0.820751,-0.075681,-0.075477,1.002698,-492.9,0.115512,-0.324934
1700,ENST00000380990.5,-0.026454,-0.033655,0.786047,-0.025655,-0.027337,0.938488,-1577,0.114723,-0.376822
1701,ENST00000609786.5,-0.143553,-0.159858,0.898008,-0.113962,-0.118683,0.960221,-487.9,0.118685,-0.390946
1702,ENST00000610069.1,-0.153951,-0.174554,0.881966,-0.130131,-0.136782,0.951379,-425.8,0.122192,-0.382226
1703,ENST00000660125.1,-0.034633,-0.042621,0.812583,-0.032962,-0.035412,0.930822,-1333.2,0.116613,-0.39051
1704,ENST00000669762.1,-0.088685,-0.104283,0.850432,-0.090792,-0.094176,0.964068,-672.6,0.119674,-0.421165
1705,ENST00000457079.2,-0.088297,-0.09363,0.943044,-0.073459,-0.074228,0.989627,-571.4,0.117486,-0.31207
1706,ENST00000654470.1,-0.24884,-0.264431,0.941039,-0.207582,-0.210061,0.988198,-274.6,0.114616,-0.288445
1707,ENST00000659409.1,-0.089635,-0.096726,0.926689,-0.08709,-0.088612,0.982832,-536.2,0.10948,-0.327751
1708,ENST00000670584.1,-0.129841,-0.145891,0.889988,-0.11274,-0.119019,0.947246,-459.9,0.116743,-0.352955
1709,ENST00000662113.1,-0.218834,-0.236132,0.926743,-0.169244,-0.172092,0.98345,-314.8,0.112474,-0.321553
1710,ENST00000662916.1,-0.097814,-0.109757,0.891185,-0.084017,-0.087899,0.955829,-600.7,0.116077,-0.348434
1711,ENST00000669905.1,-0.115054,-0.128582,0.894792,-0.103684,-0.108909,0.952022,-596.4,0.114485,-0.376991
1712,ENST00000507444.1,-0.041181,-0.047801,0.861518,-0.048548,-0.048249,1.00621,-765.7,0.110835,-0.316536
1713,ENST00000502644.1,-0.416925,-0.425417,0.980038,-0.263491,-0.263373,1.000449,-182.3,0.114901,-0.326703
1714,ENST00000445000.2,-0.020312,-0.029898,0.679397,-0.027897,-0.031123,0.896374,-990.4,0.120285,-0.35233
1715,ENST00000477984.1,-0.059265,-0.070921,0.835646,-0.063061,-0.065797,0.958417,-808.1,0.118234,-0.383104
1716,ENST00000373171.2,-0.459126,-0.470493,0.975841,-0.318015,-0.31086,1.023018,-179.4,0.115732,-0.323827
1717,ENST00000609107.1,-0.027249,-0.034314,0.794098,-0.024448,-0.026731,0.914594,-1859,0.114054,-0.406872
1718,ENST00000630468.1,-0.03908,-0.051363,0.760849,-0.042131,-0.044785,0.940737,-835.8,0.110881,-0.345658
1719,ENST00000648769.1,-0.049968,-0.057455,0.869696,-0.053319,-0.055162,0.966596,-722.7,0.119114,-0.333503
1720,ENST00000380970.2,-0.021592,-0.02512,0.859541,-0.028338,-0.028355,0.999371,-861.1,0.113982,-0.247158
1721,ENST00000652440.1,-0.066705,-0.072197,0.923928,-0.088605,-0.088315,1.00329,-394.4,0.108127,-0.278531
1722,ENST00000650830.1,-0.086682,-0.095202,0.910508,-0.101946,-0.100328,1.016129,-346.6,0.111024,-0.272699
1723,ENST00000652104.1,-0.079072,-0.087963,0.89892,-0.090842,-0.091904,0.988445,-460.7,0.111461,-0.289931
1724,ENST00000652029.1,-0.214927,-0.215505,0.997317,-0.185527,-0.183162,1.012913,-194.8,0.114883,-0.253977
1725,ENST00000651858.1,-0.047976,-0.057796,0.830088,-0.064684,-0.066515,0.972463,-592,0.110676,-0.330726
1726,ENST00000651506.1,-0.0627,-0.070282,0.892126,-0.087357,-0.087472,0.998686,-450,0.117775,-0.32491
1727,ENST00000651951.1,-0.113049,-0.123592,0.914698,-0.124116,-0.125675,0.987594,-339.2,0.110781,-0.335178
1728,ENST00000660958.1,-0.076558,-0.093534,0.81851,-0.114996,-0.116152,0.990049,-439.2,0.109076,-0.349403
1729,ENST00000669638.1,-0.035411,-0.044625,0.79352,-0.071565,-0.071766,0.997199,-430.3,0.110961,-0.29094
1730,ENST00000670945.1,-0.057888,-0.073913,0.783187,-0.099595,-0.100352,0.992456,-403,0.119841,-0.318795
1731,ENST00000659794.1,-0.050562,-0.057901,0.873258,-0.079789,-0.080777,0.987767,-410.7,0.112117,-0.285804
1732,ENST00000656718.1,-0.108719,-0.120288,0.903821,-0.120933,-0.12215,0.990037,-364.4,0.110588,-0.28558
1733,ENST00000661502.1,-0.070901,-0.082839,0.855899,-0.097315,-0.097961,0.993407,-463.8,0.110887,-0.310813
1734,ENST00000659250.1,-0.039498,-0.045562,0.866912,-0.070465,-0.070991,0.992594,-491.6,0.113185,-0.295788
1735,ENST00000659481.1,-0.078871,-0.087096,0.905564,-0.106761,-0.106003,1.00715,-367.2,0.107199,-0.287099
1736,ENST00000668489.1,-0.051467,-0.056651,0.908488,-0.060501,-0.060988,0.992023,-589,0.114159,-0.260504
1737,ENST00000663312.1,-0.049187,-0.056387,0.872312,-0.078048,-0.077783,1.003398,-400.5,0.112974,-0.291697
1738,ENST00000665927.1,-0.050395,-0.057406,0.877863,-0.082702,-0.084165,0.982617,-448.2,0.105505,-0.293517
1739,ENST00000656885.1,-0.058376,-0.065128,0.896329,-0.053195,-0.055103,0.965377,-679.6,0.109002,-0.330545
1740,ENST00000663138.1,-0.035426,-0.041031,0.863395,-0.066414,-0.065498,1.013978,-508.6,0.111979,-0.264758
1741,ENST00000654050.1,-0.074469,-0.08994,0.827988,-0.099536,-0.099871,0.996643,-410.2,0.115207,-0.314812
1742,ENST00000660945.1,-0.032996,-0.038304,0.861441,-0.04826,-0.04865,0.991976,-499.6,0.123706,-0.272113
1743,ENST00000429134.5,-0.36535,-0.378378,0.965569,-0.246528,-0.247639,0.995513,-149.5,0.119718,-0.262742
1744,ENST00000435452.6,-0.074503,-0.075827,0.982542,-0.068213,-0.066822,1.020823,-451.5,0.105778,-0.210293
1745,ENST00000449642.5,-0.021678,-0.023702,0.914589,-0.038238,-0.037147,1.029359,-809.2,0.108743,-0.249907
1746,ENST00000453342.5,-0.027159,-0.028831,0.942027,-0.033088,-0.032463,1.019255,-866.5,0.107044,-0.266451
1747,ENST00000458437.2,-0.081924,-0.087049,0.941128,-0.080152,-0.079041,1.014049,-432.7,0.107702,-0.260192
1748,ENST00000651909.1,-0.031453,-0.034641,0.907968,-0.038183,-0.038018,1.004327,-796.2,0.103708,-0.250141
1749,ENST00000415715.1,-0.303026,-0.291409,1.039866,-0.258624,-0.244185,1.059129,-143.3,0.111782,-0.216139
1750,ENST00000424515.2,-0.119214,-0.116621,1.022236,-0.109392,-0.104413,1.047683,-334.4,0.110882,-0.230145
1751,ENST00000453278.1,-0.507494,-0.488359,1.039181,-0.407245,-0.389619,1.045239,-117.7,0.092453,-0.221657
1752,ENST00000415896.1,-0.544732,-0.525526,1.036546,-0.477609,-0.455155,1.049333,-82.9,0.090517,-0.17828
1753,ENST00000657243.1,-0.076465,-0.082851,0.922921,-0.081835,-0.081111,1.008925,-436.6,0.103056,-0.261437
1754,ENST00000659682.1,-0.308117,-0.317299,0.971062,-0.225455,-0.221333,1.018622,-170.4,0.103604,-0.255472
1755,ENST00000670073.1,-0.084961,-0.087045,0.976061,-0.089296,-0.088939,1.004005,-306.9,0.115849,-0.246865
1756,ENST00000660851.1,-0.114125,-0.120106,0.950203,-0.132054,-0.128518,1.027514,-245.3,0.1158,-0.240686
1757,ENST00000664377.1,-0.067592,-0.069906,0.966907,-0.064198,-0.061421,1.045204,-341.4,0.107946,-0.25573
1758,ENST00000660124.1,-0.258122,-0.25054,1.030264,-0.212422,-0.201061,1.056504,-177.6,0.109447,-0.204373
1759,ENST00000667446.1,-0.155432,-0.159772,0.972836,-0.131508,-0.127312,1.032959,-250.3,0.111217,-0.237702
1760,ENST00000657149.1,-0.192795,-0.200437,0.961874,-0.146525,-0.142175,1.030597,-259.4,0.10576,-0.244717
1761,ENST00000667489.1,-0.116456,-0.115506,1.008226,-0.127762,-0.120396,1.061181,-273.7,0.105664,-0.231166
1762,ENST00000661643.1,-0.041024,-0.041316,0.992941,-0.067826,-0.065359,1.037748,-446.2,0.112851,-0.240313
1763,ENST00000657167.1,-0.20527,-0.204838,1.002108,-0.20237,-0.199228,1.01577,-211.1,0.097473,-0.253726
1764,ENST00000667793.1,-0.047346,-0.047808,0.990316,-0.054991,-0.053483,1.028191,-588.4,0.10913,-0.249363
1765,ENST00000657213.1,-0.129395,-0.125191,1.033579,-0.14877,-0.14799,1.005276,-245.7,0.109091,-0.278888
1766,ENST00000657042.1,-0.297823,-0.296821,1.003376,-0.250482,-0.249839,1.002575,-152.3,0.130288,-0.257264
1767,ENST00000663263.1,-0.182984,-0.181138,1.01019,-0.190377,-0.185376,1.026977,-216.9,0.101636,-0.253092
1768,ENST00000655668.1,-0.129613,-0.125304,1.034391,-0.136295,-0.129512,1.052369,-280.2,0.1112,-0.223981
1769,ENST00000653619.1,-0.099987,-0.097993,1.020345,-0.118513,-0.113464,1.044505,-328.7,0.105932,-0.231969
1770,ENST00000488315.5,-0.033687,-0.043437,0.775536,-0.034999,-0.038045,0.919947,-1192.9,0.119932,-0.406301
1771,ENST00000461019.5,-0.034474,-0.044613,0.772741,-0.029809,-0.033126,0.899873,-1213.2,0.120794,-0.408073
1772,ENST00000464939.1,-0.509808,-0.533502,0.955588,-0.421118,-0.426149,0.988195,-165.6,0.151111,-0.367184
1773,ENST00000358748.1,-0.011552,-0.02038,0.566828,-0.023126,-0.025534,0.905721,-1262.5,0.124655,-0.387231
1774,ENST00000369071.4,-0.022979,-0.030384,0.756308,-0.044833,-0.04629,0.968537,-820,0.12046,-0.376838
1775,ENST00000419766.5,-0.014418,-0.016001,0.901044,-0.024604,-0.02419,1.017086,-1169.77,0.106432,-0.242641
1776,ENST00000439852.5,-0.178058,-0.182601,0.97512,-0.203106,-0.194588,1.043773,-184.5,0.119887,-0.259859
1777,ENST00000358772.8,-0.335002,-0.326333,1.026565,-0.311551,-0.297087,1.048687,-141.7,0.114754,-0.257636
1778,ENST00000431669.5,-0.556756,-0.549527,1.013155,-0.453582,-0.44588,1.017272,-101.5,0.13587,-0.275068
1779,ENST00000428922.5,-0.47158,-0.4615,1.021841,-0.374287,-0.366919,1.02008,-135.6,0.096267,-0.265882
1780,ENST00000436945.4,-0.069672,-0.068429,1.018164,-0.091923,-0.086246,1.065827,-375.07,0.119573,-0.266764
1781,ENST00000433794.5,-0.060286,-0.060556,0.99555,-0.061059,-0.058572,1.042468,-399.7,0.114914,-0.244166
1782,ENST00000577066.2,-0.026875,-0.034473,0.77959,-0.02497,-0.027111,0.921057,-1861,0.114023,-0.416506
1783,ENST00000423033.1,-0.308526,-0.324269,0.951452,-0.254494,-0.253236,1.004967,-271.8,0.11708,-0.373865
1784,ENST00000409786.1,-0.038735,-0.055398,0.699215,-0.045193,-0.050342,0.897717,-904,0.12051,-0.426405
1785,ENST00000468186.5,-0.006929,-0.013898,0.498537,-0.027482,-0.028811,0.953885,-962.5,0.107934,-0.295881
1786,ENST00000661342.1,-0.019225,-0.026619,0.722251,-0.028735,-0.029847,0.962729,-672.5,0.118284,-0.291252
1787,ENST00000519043.5,-0.112254,-0.110282,1.017884,-0.103903,-0.099294,1.04642,-283.7,0.114901,-0.254439
1788,ENST00000664877.1,-0.236036,-0.230242,1.025165,-0.20144,-0.189729,1.061729,-199.71,0.093418,-0.211782
1789,ENST00000657509.1,-0.178156,-0.187493,0.950201,-0.213645,-0.206274,1.035731,-180.7,0.114894,-0.255949
1790,ENST00000521609.5,-0.170293,-0.164023,1.03823,-0.163321,-0.154648,1.056085,-205.6,0.121212,-0.259269
1791,ENST00000523354.1,-0.457007,-0.451402,1.012417,-0.405549,-0.388857,1.042928,-106.6,0.113537,-0.232244
1792,ENST00000654392.1,-0.017845,-0.022069,0.80861,-0.043017,-0.043031,0.999678,-947.7,0.103749,-0.306204
1793,ENST00000660363.1,-0.025721,-0.025945,0.991362,-0.06372,-0.061667,1.033282,-576.5,0.10968,-0.274786
1794,ENST00000661714.1,-0.01376,-0.017618,0.780992,-0.048013,-0.047455,1.011765,-795.1,0.113746,-0.319285
1795,ENST00000667458.1,-0.016523,-0.02085,0.792448,-0.052258,-0.051801,1.008817,-694.6,0.113387,-0.330571
1796,ENST00000524210.2,-0.007738,-0.013448,0.575365,-0.023659,-0.024651,0.959781,-1248.2,0.109367,-0.310884
1797,ENST00000664273.1,-0.01746,-0.019698,0.886392,-0.060807,-0.05958,1.020589,-721.2,0.109559,-0.31466
1798,ENST00000521267.5,-0.213034,-0.217998,0.977227,-0.194681,-0.191597,1.016093,-261.9,0.1,-0.307756
1799,ENST00000660127.1,-0.143557,-0.140764,1.019838,-0.178876,-0.171551,1.042703,-200,0.10551,-0.234192
1800,ENST00000522221.2,-0.038097,-0.036499,1.043767,-0.064807,-0.06307,1.027538,-339.9,0.130172,-0.292593
1801,ENST00000489616.1,-0.179109,-0.184695,0.969755,-0.246113,-0.248532,0.990267,-163.9,0.113402,-0.281132
1802,ENST00000469846.2,-0.230893,-0.245621,0.94004,-0.212699,-0.211419,1.006056,-224.1,0.13154,-0.334478
1803,ENST00000629776.1,-0.041947,-0.059384,0.706365,-0.046984,-0.051572,0.91103,-863.3,0.122093,-0.418063
1804,ENST00000400831.2,-0.028272,-0.035978,0.785807,-0.036613,-0.038802,0.943594,-901.3,0.113067,-0.352483
1805,ENST00000644320.2,-0.035079,-0.042792,0.819758,-0.043863,-0.045504,0.96393,-1009.3,0.107819,-0.360207
1806,ENST00000505776.1,-0.168466,-0.172468,0.976797,-0.142007,-0.139302,1.019416,-263.3,0.113006,-0.280405
1807,ENST00000583687.1,-0.040514,-0.045298,0.894393,-0.044619,-0.045424,0.98228,-645.4,0.106689,-0.215781
1808,ENST00000377320.3,-0.077384,-0.093552,0.82717,-0.066319,-0.06958,0.953138,-630,0.116356,-0.345584
1809,ENST00000470754.1,-0.351277,-0.364581,0.963509,-0.321831,-0.322946,0.996546,-196.6,0.116041,-0.334923
1810,ENST00000456447.5,-0.096782,-0.098684,0.980724,-0.091766,-0.089136,1.029515,-426.1,0.109804,-0.278315
1811,ENST00000296270.1,-0.055894,-0.060888,0.917981,-0.06288,-0.063927,0.983626,-624.4,0.118045,-0.324532
1812,ENST00000496717.1,-0.298559,-0.304774,0.979607,-0.250226,-0.245912,1.017541,-181.3,0.10275,-0.261994
1813,ENST00000465364.1,-1.844677,-1.882145,0.980093,-1.306421,-1.306411,1.000007,-61.6,0.090498,-0.277477
1814,ENST00000539813.1,-0.124752,-0.150202,0.83056,-0.111743,-0.122776,0.910134,-722.1,0.120606,-0.497314
1815,ENST00000575606.5,-0.813923,-0.824263,0.987455,-0.598626,-0.598753,0.999787,-85.1,0.131195,-0.247384
1816,ENST00000576606.5,-0.78958,-0.811464,0.973031,-0.523699,-0.524694,0.998105,-98.1,0.112821,-0.250895
1817,ENST00000317114.2,-0.047034,-0.054821,0.857959,-0.049785,-0.051663,0.963649,-672.9,0.115891,-0.340364
1818,ENST00000574411.5,-0.63475,-0.642613,0.987764,-0.425942,-0.426693,0.998239,-106.9,0.132678,-0.26201
1819,ENST00000573355.2,-0.392553,-0.398644,0.984719,-0.324182,-0.324189,0.999976,-132.8,0.142,-0.26507
1820,ENST00000516881.1,-3.049979,-3.00853,1.013777,-2.545324,-2.510151,1.014012,-43.4,0.103175,-0.341732
1821,ENST00000480237.1,-0.064344,-0.079104,0.813408,-0.06342,-0.065533,0.967762,-498.1,0.119674,-0.311897
1822,ENST00000470091.1,-0.631481,-0.645218,0.978709,-0.426042,-0.425235,1.001898,-151.4,0.110599,-0.348046
1823,ENST00000489452.1,-0.378239,-0.39171,0.96561,-0.273335,-0.279548,0.977774,-203.9,0.132841,-0.375506
1824,ENST00000659479.1,-0.209528,-0.2192,0.955875,-0.168383,-0.163344,1.030847,-295.2,0.103267,-0.310737
1825,ENST00000619862.1,-0.010682,-0.016098,0.663572,-0.025311,-0.025861,0.978726,-1379.82,0.1,-0.275909
1826,ENST00000655820.1,-0.030803,-0.044046,0.699341,-0.058,-0.060657,0.956205,-653.9,0.110102,-0.370902
1827,ENST00000661984.1,-0.006373,-0.017825,0.357516,-0.03152,-0.033739,0.934237,-960.7,0.10968,-0.353458
1828,ENST00000662175.1,-0.015922,-0.029022,0.548634,-0.053822,-0.055723,0.96587,-684.1,0.106275,-0.346029
1829,ENST00000665388.1,-0.001832,-0.008362,0.219086,-0.015713,-0.017225,0.912239,-1549.1,0.105352,-0.327644
1830,ENST00000656684.1,-0.003211,-0.008232,0.390031,-0.011428,-0.012684,0.900992,-2233.3,0.106471,-0.344061
1831,ENST00000667008.1,-0.004154,-0.014091,0.294805,-0.025014,-0.026864,0.931119,-1244.7,0.105893,-0.372219
1832,ENST00000660569.1,-0.003363,-0.009564,0.351624,-0.014648,-0.016056,0.912292,-1621.9,0.104392,-0.33127
1833,ENST00000662929.1,-0.00889,-0.021267,0.418008,-0.037531,-0.039604,0.94766,-922.3,0.106677,-0.353778
1834,ENST00000670385.1,-0.002423,-0.007303,0.331766,-0.011067,-0.012309,0.899064,-2243.1,0.103703,-0.344562
1835,ENST00000661380.1,-0.005212,-0.015963,0.326526,-0.025985,-0.028739,0.90414,-1104.8,0.108402,-0.3639
1836,ENST00000658483.1,-0.002956,-0.009269,0.318917,-0.014904,-0.016295,0.914651,-1646.8,0.105551,-0.333563
1837,ENST00000659274.1,-0.006781,-0.013831,0.490241,-0.021333,-0.022462,0.949725,-1336,0.103571,-0.315839
1838,ENST00000669151.1,0.001075,-0.00586,-0.183471,-0.011869,-0.013573,0.874421,-1715.6,0.111591,-0.37022
1839,ENST00000657811.1,-0.00923,-0.016168,0.570864,-0.019016,-0.020734,0.917131,-1335.8,0.105587,-0.316166
1840,ENST00000671507.1,-0.043925,-0.059283,0.740936,-0.068173,-0.071989,0.94699,-467.5,0.111995,-0.309603
1841,ENST00000665778.1,-0.297505,-0.315387,0.943301,-0.211531,-0.215519,0.981496,-190.1,0.107527,-0.253826
1842,ENST00000653956.1,-0.012331,-0.019396,0.635767,-0.023075,-0.024555,0.939715,-1225.7,0.100864,-0.311328
1843,ENST00000569465.1,-0.015208,-0.022478,0.676547,-0.028895,-0.030428,0.949649,-964.2,0.103313,-0.290334
1844,ENST00000667109.1,-0.040795,-0.060045,0.679405,-0.059549,-0.063611,0.936142,-563.9,0.113693,-0.353986
1845,ENST00000665678.1,-0.013724,-0.021324,0.643576,-0.021165,-0.022732,0.931082,-1121.2,0.106302,-0.303191
