,mirna,lncrna,Label,mirna_id,lncrna_id,pair_index
13076,mtr-miR5562-3p,lcl_Mtruncatula_Medtr8g074230.1,1,9,-7163,13076
13077,mtr-miR2655b,lcl_Mtruncatula_Medtr8g043400.3,0,317,-62,13077
13078,gma-miR5667-5p,lcl_Gmax_Glyma.09G157200.1,1,1111,-7164,13078
13079,gma-miR169w,lcl_Gmax_Glyma.05G013600.1,0,372,-587,13079
13080,ath-miR157a-5p,CNT2088880,1,492,-6990,13080
13081,ath-miR161.1,CNT2087831,0,151,-7121,13081
13082,mtr-miR399q,lcl_Mtruncatula_Medtr6g460720.1,1,534,-1291,13082
13083,mtr-miR5753,lcl_Mtruncatula_Medtr2g009910.1,0,1005,-1238,13083
13084,gma-miR5559,lcl_Gmax_Glyma.01G243700.1,1,187,-7165,13084
13085,gma-miR390a-3p,lcl_Gmax_Glyma.18G300000.1,0,615,-1119,13085
13086,ath-miR4228-3p,CNT2086320,1,1097,-7166,13086
13087,ath-miR415,CNT2086401,0,809,-7167,13087
13088,mtr-miR399l,lcl_Mtruncatula_Medtr7g090030.1,1,817,-7168,13088
13089,mtr-miR5260,lcl_Mtruncatula_Medtr7g111640.2,0,669,-309,13089
13090,gma-miR4351,lcl_Gmax_Glyma.03G012200.1,1,911,-7169,13090
13091,gma-miR9765,lcl_Gmax_Glyma.17G124000.1,0,987,-2422,13091
13092,ath-miR5638b,lcl_Athaliana_AT1G20065.2,1,498,-5741,13092
13093,ath-miR5650,lcl_Athaliana_AT5G28886.1,0,77,-7170,13093
13094,mtr-miR2616,lcl_Mtruncatula_Medtr3g074760.1,1,278,-7171,13094
13095,mtr-miR2667a,lcl_Mtruncatula_Medtr2g019360.1,0,374,-1066,13095
13096,gma-miR168a,lcl_Gmax_Glyma.08G132200.1,1,482,-7172,13096
13097,gma-miR4994-5p,lcl_Gmax_Glyma.16G100900.1,0,1303,-2654,13097
13098,ath-miR780.2,lcl_Athaliana_AT1G22580.1,1,25,-7173,13098
13099,ath-miR863-5p,CNT2086049,0,991,-7174,13099
13100,mtr-miR398b,lcl_Mtruncatula_Medtr5g084320.1,1,827,-7175,13100
13101,mtr-miR7697-5p,lcl_Mtruncatula_Medtr0152s0100.1,0,180,-152,13101
13102,gma-miR4397-3p,lcl_Gmax_Glyma.15G220000.1,1,1099,-7176,13102
13103,gma-miR1536,lcl_Gmax_Glyma.04G095600.1,0,868,-1281,13103
13104,ath-miR164a,CNT2086414,1,106,-3840,13104
13105,ath-miR5998a,lcl_Athaliana_AT1G32992.1,0,614,-7177,13105
13106,mtr-miR408-3p,lcl_Mtruncatula_Medtr3g117570.2,1,990,-7178,13106
13107,mtr-miR164a,lcl_Mtruncatula_Medtr2g105230.5,0,633,-1252,13107
13108,gma-miR4355,lcl_Gmax_Glyma.07G238100.1,1,724,-7179,13108
13109,gma-miR398c,lcl_Gmax_Glyma.20G107000.1,0,590,-4002,13109
13110,ath-miR168a-5p,CNT2086909,1,177,-7180,13110
13111,ath-miR406,lcl_Athaliana_AT1G36640.1,0,353,-7181,13111
13112,mtr-miR2119,lcl_Mtruncatula_Medtr4g126770.1,1,988,-7182,13112
13113,mtr-miR169f,lcl_Mtruncatula_Medtr4g115740.7,0,269,-1018,13113
13114,gma-miR482e,lcl_Gmax_Glyma.01G064000.1,1,313,-7183,13114
13115,gma-miR5044,lcl_Gmax_Glyma.13G164400.1,0,12,-301,13115
13116,ath-miR163,lcl_Athaliana_AT2G21640.1,1,662,-7184,13116
13117,ath-miR858b,CNT2088148,0,72,-7185,13117
13118,mtr-miR399l,lcl_Mtruncatula_Medtr1g045030.1,1,817,-7186,13118
13119,mtr-miR169f,lcl_Mtruncatula_Medtr4g059760.1,0,269,-113,13119
13120,gma-miR5036,lcl_Gmax_Glyma.11G243300.1,1,318,-7187,13120
13121,gma-miR2606a,lcl_Gmax_Glyma.19G157900.1,0,438,-240,13121
13122,ath-miR160a-5p,lcl_Athaliana_AT1G06137.1,1,134,-7188,13122
13123,ath-miR854a,CNT2085461,0,319,-2400,13123
13124,mtr-miR169d-3p,lcl_Mtruncatula_Medtr2g017690.1,1,68,-7189,13124
13125,mtr-miR5756,lcl_Mtruncatula_Medtr8g043400.3,0,457,-62,13125
13126,gma-miR5767,lcl_Gmax_Glyma.19G261900.1,1,271,-7190,13126
13127,gma-miR5780a,lcl_Gmax_Glyma.17G146200.1,0,937,-171,13127
13128,ath-miR414,lcl_Athaliana_AT3G29140.1,1,503,-1654,13128
13129,ath-miR8179,lcl_Athaliana_AT4G30010.1,0,1239,-7191,13129
13130,mtr-miR399b,lcl_Mtruncatula_Medtr0372s0030.1,1,579,-3790,13130
13131,mtr-miR160a,lcl_Mtruncatula_Medtr4g006610.1,0,152,-262,13131
13132,gma-miR10191,lcl_Gmax_Glyma.09G231300.1,1,133,-2409,13132
13133,gma-miR5044,lcl_Gmax_Glyma.01G175700.5,0,12,-565,13133
13134,ath-miR159b-5p,lcl_Athaliana_AT3G43005.1,1,370,-7192,13134
13135,ath-miR8121,CNT2086584,0,99,-7193,13135
13136,mtr-miR399q,lcl_Mtruncatula_Medtr8g056760.1,1,534,-7194,13136
13137,mtr-miR2612,lcl_Mtruncatula_Medtr4g053180.2,0,195,-16,13137
13138,gma-miR156b,lcl_Gmax_Glyma.07G099300.1,1,526,-708,13138
13139,gma-miR5371-5p,lcl_Gmax_Glyma.11G013200.1,0,906,-1515,13139
13140,ath-miR861-5p,CNT2086601,1,613,-7195,13140
13141,ath-miR8174,lcl_Athaliana_AT5G28225.1,0,211,-7196,13141
13142,mtr-miR7696c-3p,lcl_Mtruncatula_Medtr0021s0250.1,1,509,-2392,13142
13143,mtr-miR5274a,lcl_Mtruncatula_Medtr8g051620.3,0,79,-80,13143
13144,gma-miR4340,lcl_Gmax_Glyma.08G039000.1,1,419,-5565,13144
13145,gma-miR10447,lcl_Gmax_Glyma.20G071900.1,0,496,-1006,13145
13146,ath-miR841b-5p,CNT2086592,1,972,-5487,13146
13147,ath-miR166a-5p,CNT2086848,0,280,-7197,13147
13148,mtr-miR5247,lcl_Mtruncatula_Medtr7g074390.1,1,108,-2035,13148
13149,mtr-miR5244,lcl_Mtruncatula_Medtr0101s0020.4,0,1312,-92,13149
13150,gma-miR9740,lcl_Gmax_Glyma.07G096200.1,1,33,-7198,13150
13151,gma-miR169t,lcl_Gmax_Glyma.13G278900.4,0,963,-76,13151
13152,ath-miR5639-3p,CNT2087662,1,1062,-7199,13152
13153,ath-miR824-5p,CNT2086526,0,8,-7200,13153
13154,mtr-miR5254,lcl_Mtruncatula_Medtr4g070930.1,1,26,-2836,13154
13155,mtr-miR5221,lcl_Mtruncatula_Medtr3g053460.2,0,349,-107,13155
13156,gma-miR482c-3p,lcl_Gmax_Glyma.01G145500.1,1,258,-3410,13156
13157,gma-miR10433,lcl_Gmax_Glyma.11G013200.1,0,675,-1515,13157
13158,ath-miR5636,CNT2088576,1,442,-7201,13158
13159,ath-miR5997,lcl_Athaliana_AT3G52420.1,0,183,-7202,13159
13160,mtr-miR2592bo-5p,lcl_Mtruncatula_Medtr5g084380.1,1,715,-7203,13160
13161,mtr-miR1507-5p,lcl_Mtruncatula_Medtr8g074520.1,0,1149,-230,13161
13162,gma-miR482b-3p,lcl_Gmax_Glyma.16G080600.1,1,388,-6257,13162
13163,gma-miR4348a-3p,lcl_Gmax_Glyma.03G243300.1,0,1218,-109,13163
13164,ath-miR156f-3p,lcl_Athaliana_AT2G25095.1,1,951,-7204,13164
13165,ath-miR827,CNT2087838,0,519,-7205,13165
13166,mtr-miR5756,lcl_Mtruncatula_Medtr2g068890.1,1,457,-7206,13166
13167,mtr-miR2649,lcl_Mtruncatula_Medtr4g115740.6,0,231,-435,13167
13168,gma-miR408d,lcl_Gmax_Glyma.01G134000.1,1,160,-7207,13168
13169,gma-miR4346,lcl_Gmax_Glyma.06G038300.1,0,586,-296,13169
13170,ath-miR394b-3p,NONATHT001969,1,1030,-7208,13170
13171,ath-miR5023,NONATHT001885,0,1211,-5343,13171
13172,mtr-miR5204,lcl_Mtruncatula_Medtr4g077580.1,1,159,-7209,13172
13173,mtr-miR1510a-5p,lcl_Mtruncatula_Medtr1g107440.5,0,287,-169,13173
13174,gma-miR5036,lcl_Gmax_Glyma.19G028300.1,1,318,-7210,13174
13175,gma-miR172g,lcl_Gmax_Glyma.02G310500.1,0,936,-58,13175
13176,ath-miR8176,NONATHT000202,1,369,-7211,13176
13177,ath-miR5014a-5p,lcl_Athaliana_AT3G26742.1,0,404,-7212,13177
13178,mtr-miR2589,lcl_Mtruncatula_Medtr3g462740.1,1,113,-7213,13178
13179,mtr-miR5752a,lcl_Mtruncatula_Medtr2g031430.1,0,1340,-581,13179
13180,gma-miR4397-5p,lcl_Gmax_Glyma.09G190000.1,1,1144,-3775,13180
13181,gma-miR10430,lcl_Gmax_Glyma.19G112400.1,0,606,-394,13181
13182,ath-miR156a-3p,CNT2086825,1,837,-1490,13182
13183,ath-miR5013,NONATHT002178,0,1131,-7214,13183
13184,mtr-miR166d,lcl_Mtruncatula_Medtr8g442450.1,1,58,-7215,13184
13185,mtr-miR2606c,lcl_Mtruncatula_Medtr2g023920.2,0,379,-661,13185
13186,gma-miR5044,lcl_Gmax_Glyma.14G025000.1,1,12,-7216,13186
13187,gma-miR4387c,lcl_Gmax_Glyma.06G038300.1,0,70,-296,13187
13188,ath-miR5654-3p,CNT2085248,1,98,-7217,13188
13189,ath-miR852,lcl_Athaliana_AT4G05594.1,0,107,-7218,13189
13190,mtr-miR160f,lcl_Mtruncatula_Medtr8g103920.1,1,701,-7219,13190
13191,mtr-miR393b-3p,lcl_Mtruncatula_Medtr8g074520.1,0,422,-230,13191
13192,gma-miR159d,lcl_Gmax_Glyma.12G206300.9,1,511,-7220,13192
13193,gma-miR169j-5p,lcl_Gmax_Glyma.13G372800.1,0,989,-378,13193
13194,ath-miR3440b-3p,lcl_Athaliana_AT5G28070.1,1,272,-1415,13194
13195,ath-miR4243,CNT2086141,0,277,-4477,13195
13196,mtr-miR2602a,lcl_Mtruncatula_Medtr8g015800.1,1,321,-7221,13196
13197,mtr-miR399j,lcl_Mtruncatula_Medtr2g105230.5,0,247,-1252,13197
13198,gma-miR164b,lcl_Gmax_Glyma.09G167600.1,1,11,-7222,13198
13199,gma-miR4374a,lcl_Gmax_Glyma.18G210200.1,0,341,-630,13199
13200,ath-miR5643a,CNT2087605,1,222,-7223,13200
13201,ath-miR5022,CNT2086590,0,804,-7224,13201
13202,mtr-miR5216a,lcl_Mtruncatula_Medtr8g008880.1,1,953,-7225,13202
13203,mtr-miR7698-3p,lcl_Mtruncatula_Medtr2g031430.1,0,975,-581,13203
13204,gma-miR399d,lcl_Gmax_Glyma.09G036700.1,1,762,-310,13204
13205,gma-miR10411,lcl_Gmax_Glyma.U034900.1,0,154,-212,13205
13206,ath-miR841b-5p,CNT2089133,1,972,-7226,13206
13207,ath-miR845b,lcl_Athaliana_AT3G32962.1,0,1154,-1723,13207
13208,mtr-miR5233,lcl_Mtruncatula_Medtr2g019150.1,1,452,-7227,13208
13209,mtr-miR5555-3p,lcl_Mtruncatula_Medtr5g015470.1,0,1319,-123,13209
13210,gma-miR10413a,lcl_Gmax_Glyma.07G252900.1,1,45,-7228,13210
13211,gma-miR5032,lcl_Gmax_Glyma.01G071500.1,0,485,-1298,13211
13212,ath-miR156f-3p,CNT2088044,1,951,-6482,13212
13213,ath-miR8169,lcl_Athaliana_AT5G59662.1,0,884,-7229,13213
13214,mtr-miR5206b,lcl_Mtruncatula_Medtr5g022830.1,1,903,-7230,13214
13215,mtr-miR167a,lcl_Mtruncatula_Medtr7g108080.1,0,484,-496,13215
13216,gma-miR168b,lcl_Gmax_Glyma.08G132200.1,1,659,-7172,13216
13217,gma-miR10442,lcl_Gmax_Glyma.11G013200.1,0,796,-1515,13217
13218,ath-miR8165,lcl_Athaliana_AT5G34885.1,1,103,-7231,13218
13219,ath-miR774a,CNT2084875,0,145,-7232,13219
13220,mtr-miR5206a,lcl_Mtruncatula_Medtr3g072180.1,1,257,-7233,13220
13221,mtr-miR398a-3p,lcl_Mtruncatula_Medtr8g022770.3,0,32,-288,13221
13222,gma-miR10432,lcl_Gmax_Glyma.07G125000.1,1,869,-7234,13222
13223,gma-miR10196,lcl_Gmax_Glyma.11G137200.1,0,1213,-822,13223
13224,ath-miR8176,lcl_Athaliana_AT2G21195.1,1,369,-7235,13224
13225,ath-miR852,CNT2085989,0,107,-7236,13225
13226,mtr-miR2613,lcl_Mtruncatula_Medtr5g063750.1,1,190,-4801,13226
13227,mtr-miR2634,lcl_Mtruncatula_Medtr3g053460.2,0,598,-107,13227
13228,gma-miR4416c-5p,lcl_Gmax_Glyma.10G249200.1,1,852,-6609,13228
13229,gma-miR4363,lcl_Gmax_Glyma.12G173100.1,0,1200,-2059,13229
13230,ath-miR854a,CNT2085051,1,319,-7237,13230
13231,ath-miR870-3p,CNT2087572,0,355,-6019,13231
13232,mtr-miR2629h,lcl_Mtruncatula_Medtr4g065820.2,1,22,-7238,13232
13233,mtr-miR5260,lcl_Mtruncatula_Medtr7g102320.4,0,669,-535,13233
13234,gma-miR156k,lcl_Gmax_Glyma.18G293400.1,1,902,-3722,13234
13235,gma-miR4346,lcl_Gmax_Glyma.03G198900.1,0,586,-597,13235
13236,ath-miR771,CNT2087783,1,123,-7239,13236
13237,ath-miR404,NONATHT000468,0,348,-5474,13237
13238,mtr-miR5298b,lcl_Mtruncatula_Medtr4g124420.1,1,1026,-7240,13238
13239,mtr-miR2660,lcl_Mtruncatula_Medtr7g111640.2,0,647,-309,13239
13240,gma-miR5783,lcl_Gmax_Glyma.08G317900.1,1,346,-7241,13240
13241,gma-miR4415a-5p,lcl_Gmax_Glyma.15G030300.1,0,733,-621,13241
13242,ath-miR5020b,CNT2089078,1,386,-7242,13242
13243,ath-miR867,NONATHT000981,0,599,-6043,13243
13244,mtr-miR168a,lcl_Mtruncatula_Medtr4g037295.1,1,73,-3975,13244
13245,mtr-miR2655b,lcl_Mtruncatula_Medtr4g106400.1,0,317,-180,13245
13246,gma-miR5037d,lcl_Gmax_Glyma.09G262100.1,1,85,-7243,13246
13247,gma-miR9767,lcl_Gmax_Glyma.06G038300.1,0,1284,-296,13247
13248,ath-miR395b,CNT2087171,1,660,-7244,13248
13249,ath-miR857,NONATHT002267,0,178,-7245,13249
13250,mtr-miR5276,lcl_Mtruncatula_Medtr2g090215.1,1,298,-7246,13250
13251,mtr-miR319d-5p,lcl_Mtruncatula_Medtr0101s0020.2,0,163,-39,13251
13252,gma-miR1508b,lcl_Gmax_Glyma.06G148100.1,1,283,-7247,13252
13253,gma-miR5559,lcl_Gmax_Glyma.06G207900.2,0,187,-1702,13253
13254,ath-miR156g,lcl_Athaliana_AT3G42714.1,1,711,-183,13254
13255,ath-miR407,lcl_Athaliana_AT2G12905.1,0,888,-7248,13255
13256,mtr-miR2586b,lcl_Mtruncatula_Medtr1887s0010.1,1,356,-7249,13256
13257,mtr-miR5213-3p,lcl_Mtruncatula_Medtr5g081650.3,0,1105,-56,13257
13258,gma-miR159b-5p,lcl_Gmax_Glyma.13G212100.2,1,55,-6631,13258
13259,gma-miR396h,lcl_Gmax_Glyma.10G033300.1,0,92,-1194,13259
13260,ath-miR773a,lcl_Athaliana_AT2G21640.1,1,826,-7184,13260
13261,ath-miR8178,CNT2086724,0,896,-7250,13261
13262,mtr-miR2591,lcl_Mtruncatula_Medtr7g109875.1,1,478,-4766,13262
13263,mtr-miR5252,lcl_Mtruncatula_Medtr6g007970.1,0,682,-454,13263
13264,gma-miR169i-3p,lcl_Gmax_Glyma.12G061800.1,1,532,-7251,13264
13265,gma-miR1520n,lcl_Gmax_Glyma.08G330400.1,0,1287,-577,13265
13266,ath-miR854a,CNT2088451,1,319,-7252,13266
13267,ath-miR5027,lcl_Athaliana_AT4G16040.1,0,704,-5639,13267
13268,mtr-miR160a,lcl_Mtruncatula_Medtr2g049845.1,1,152,-1462,13268
13269,mtr-miR2659a,lcl_Mtruncatula_Medtr3g466420.1,0,383,-210,13269
13270,gma-miR482e,lcl_Gmax_Glyma.10G215600.1,1,313,-6172,13270
13271,gma-miR5033,lcl_Gmax_Glyma.18G290700.3,0,574,-29,13271
13272,ath-miR854a,CNT2085478,1,319,-5292,13272
13273,ath-miR822-5p,CNT2089169,0,293,-7253,13273
13274,mtr-miR5556-5p,lcl_Mtruncatula_Medtr6g053780.1,1,522,-4694,13274
13275,mtr-miR2629h,lcl_Mtruncatula_Medtr0105s0070.1,0,22,-530,13275
13276,gma-miR159b-3p,lcl_Gmax_Glyma.16G148200.1,1,322,-6148,13276
13277,gma-miR10438,lcl_Gmax_Glyma.15G168400.1,0,497,-1337,13277
13278,ath-miR319a,CNT2089027,1,139,-809,13278
13279,ath-miR5631,CNT2085425,0,157,-7075,13279
13280,mtr-miR393a,lcl_Mtruncatula_Medtr0152s0010.1,1,1002,-7254,13280
13281,mtr-miR156g-3p,lcl_Mtruncatula_Medtr7g096640.2,0,787,-544,13281
13282,gma-miR4993,lcl_Gmax_Glyma.20G130500.7,1,437,-7255,13282
13283,gma-miR10406a,lcl_Gmax_Glyma.04G095600.1,0,854,-1281,13283
13284,ath-miR2111b-3p,CNT2087495,1,887,-7256,13284
13285,ath-miR779.2,CNT2086021,0,939,-7257,13285
13286,mtr-miR171a,lcl_Mtruncatula_Medtr8g005030.1,1,291,-7258,13286
13287,mtr-miR5224b,lcl_Mtruncatula_Medtr2g009910.1,0,1022,-1238,13287
13288,gma-miR482b-5p,lcl_Gmax_Glyma.19G005400.1,1,115,-7259,13288
13289,gma-miR169p,lcl_Gmax_Glyma.05G080300.1,0,193,-516,13289
13290,ath-miR771,CNT2086601,1,123,-7195,13290
13291,ath-miR5014b,lcl_Athaliana_AT2G10605.1,0,387,-5351,13291
13292,mtr-miR2592d-5p,lcl_Mtruncatula_Medtr3g115170.1,1,1207,-2611,13292
13293,mtr-miR2592bm-3p,lcl_Mtruncatula_Medtr7g090430.1,0,1308,-33,13293
13294,gma-miR4386,lcl_Gmax_Glyma.17G000900.1,1,237,-7260,13294
13295,gma-miR394b-5p,lcl_Gmax_Glyma.05G010400.1,0,236,-115,13295
13296,ath-miR5652,CNT2088405,1,443,-7261,13296
13297,ath-miR5650,lcl_Athaliana_AT5G28626.1,0,77,-7262,13297
13298,mtr-miR2630a,lcl_Mtruncatula_Medtr2g063160.1,1,228,-7263,13298
13299,mtr-miR2634,lcl_Mtruncatula_Medtr8g022410.1,0,598,-158,13299
13300,gma-miR482b-5p,lcl_Gmax_Glyma.09G120500.1,1,115,-4573,13300
13301,gma-miR10197,lcl_Gmax_Glyma.13G278900.4,0,934,-76,13301
13302,ath-miR771,lcl_Athaliana_AT1G35900.1,1,123,-2705,13302
13303,ath-miR8170-3p,CNT2085802,0,20,-3801,13303
13304,mtr-miR164a,lcl_Mtruncatula_Medtr1g072855.1,1,633,-5538,13304
13305,mtr-miR169e-5p,lcl_Mtruncatula_Medtr3g053460.2,0,895,-107,13305
13306,gma-miR1520q,lcl_Gmax_Glyma.10G076600.1,1,1202,-3741,13306
13307,gma-miR10446,lcl_Gmax_Glyma.10G256500.2,0,565,-442,13307
13308,ath-miR168a-3p,lcl_Athaliana_AT2G11623.1,1,167,-7264,13308
13309,ath-miR169d,CNT2087065,0,172,-7265,13309
13310,mtr-miR160a,lcl_Mtruncatula_Medtr7g090360.1,1,152,-7266,13310
13311,mtr-miR5265,lcl_Mtruncatula_Medtr2g105230.5,0,311,-1252,13311
13312,gma-miR4408,lcl_Gmax_Glyma.14G218600.1,1,630,-7267,13312
13313,gma-miR1519,lcl_Gmax_Glyma.15G108500.1,0,835,-993,13313
13314,ath-miR824-3p,NONATHT001505,1,592,-6312,13314
13315,ath-miR5014b,CNT2086849,0,387,-5437,13315
13316,mtr-miR399q,lcl_Mtruncatula_Medtr4g094612.1,1,534,-7268,13316
13317,mtr-miR395h,lcl_Mtruncatula_Medtr7g108080.1,0,199,-496,13317
13318,gma-miR1508b,lcl_Gmax_Glyma.04G217800.1,1,283,-7269,13318
13319,gma-miR2111a,lcl_Gmax_Glyma.16G152000.1,0,225,-844,13319
13320,ath-miR5016,CNT2088574,1,150,-4857,13320
13321,ath-miR403-5p,CNT2085283,0,2,-6658,13321
13322,mtr-miR2586b,lcl_Mtruncatula_Medtr0366s0010.1,1,356,-7270,13322
13323,mtr-miR2624,lcl_Mtruncatula_Medtr8g022770.3,0,810,-288,13323
13324,gma-miR482b-5p,lcl_Gmax_Glyma.15G220500.1,1,115,-4519,13324
13325,gma-miR169j-3p,lcl_Gmax_Glyma.13G020800.1,0,757,-743,13325
13326,ath-miR8173,lcl_Athaliana_AT1G72170.1,1,781,-7271,13326
13327,ath-miR866-5p,lcl_Athaliana_AT4G27657.1,0,42,-3611,13327
13328,mtr-miR5289a,lcl_Mtruncatula_Medtr4g022840.1,1,664,-7272,13328
13329,mtr-miR7700-5p,lcl_Mtruncatula_Medtr2g009910.1,0,436,-1238,13329
13330,gma-miR172c,lcl_Gmax_Glyma.09G208800.1,1,909,-2204,13330
13331,gma-miR1515a,lcl_Gmax_Glyma.05G080300.4,0,1299,-546,13331
13332,ath-miR169a-5p,NONATHT003507,1,480,-7273,13332
13333,ath-miR5644,CNT2085609,0,521,-7274,13333
13334,mtr-miR168a,lcl_Mtruncatula_Medtr3g025340.1,1,73,-7275,13334
13335,mtr-miR5204,lcl_Mtruncatula_Medtr7g096640.2,0,159,-544,13335
13336,gma-miR156f,lcl_Gmax_Glyma.06G289500.4,1,116,-7276,13336
13337,gma-miR5038a,lcl_Gmax_Glyma.11G157900.1,0,347,-279,13337
13338,ath-miR8171,NONATHT001179,1,406,-7277,13338
13339,ath-miR5650,CNT2087151,0,77,-7278,13339
13340,mtr-miR164a,lcl_Mtruncatula_Medtr4g031500.1,1,633,-7279,13340
13341,mtr-miR2680a,lcl_Mtruncatula_Medtr0105s0070.1,0,395,-530,13341
13342,gma-miR399m,lcl_Gmax_Glyma.10G019800.1,1,127,-6154,13342
13343,gma-miR396e,lcl_Gmax_Glyma.19G234700.1,0,1248,-894,13343
13344,ath-miR8167a,lcl_Athaliana_AT4G35783.1,1,476,-7280,13344
13345,ath-miR5025,NONATHT000844,0,424,-5953,13345
13346,mtr-miR5221,lcl_Mtruncatula_Medtr8g059110.1,1,349,-7281,13346
13347,mtr-miR395a,lcl_Mtruncatula_Medtr2g009910.2,0,685,-74,13347
13348,gma-miR5377,lcl_Gmax_Glyma.10G228300.1,1,636,-7282,13348
13349,gma-miR4359a,lcl_Gmax_Glyma.05G148600.1,0,1330,-1622,13349
13350,ath-miR8175,CNT2086181,1,260,-7283,13350
13351,ath-miR863-3p,NONATHT001674,0,439,-7284,13351
13352,mtr-miR171c,lcl_Mtruncatula_Medtr7g091830.1,1,146,-5182,13352
13353,mtr-miR7697-3p,lcl_Mtruncatula_Medtr0101s0020.4,0,839,-92,13353
13354,gma-miR171a,lcl_Gmax_Glyma.02G129400.1,1,1121,-7285,13354
13355,gma-miR4350,lcl_Gmax_Glyma.13G020800.1,0,1334,-743,13355
13356,ath-miR5660,lcl_Athaliana_AT5G31923.1,1,62,-7286,13356
13357,ath-miR159a,CNT2088878,0,782,-7287,13357
13358,mtr-miR2640,lcl_Mtruncatula_Medtr8g071980.1,1,49,-7288,13358
13359,mtr-miR5276,lcl_Mtruncatula_Medtr1g095390.2,0,298,-4,13359
13360,gma-miR159b-3p,lcl_Gmax_Glyma.16G071300.1,1,322,-5960,13360
13361,gma-miR4368a,lcl_Gmax_Glyma.16G092300.1,0,1245,-201,13361
13362,ath-miR851-5p,CNT2087190,1,41,-5997,13362
13363,ath-miR8174,CNT2089019,0,211,-7289,13363
13364,mtr-miR2647a,lcl_Mtruncatula_Medtr2g036340.1,1,223,-7290,13364
13365,mtr-miR2592ap,lcl_Mtruncatula_Medtr1g107440.5,0,90,-169,13365
13366,gma-miR169h,lcl_Gmax_Glyma.08G358000.1,1,144,-1820,13366
13367,gma-miR1510b-3p,lcl_Gmax_Glyma.19G045000.1,0,314,-1843,13367
13368,ath-miR869.2,lcl_Athaliana_AT2G11168.1,1,655,-7291,13368
13369,ath-miR4240,lcl_Athaliana_AT4G17453.1,0,334,-2614,13369
13370,mtr-miR2627,lcl_Mtruncatula_Medtr8g037965.1,1,698,-7292,13370
13371,mtr-miR2643b-5p,lcl_Mtruncatula_Medtr4g115740.7,0,434,-1018,13371
13372,gma-miR4364a,lcl_Gmax_Glyma.11G088100.1,1,768,-7293,13372
13373,gma-miR9729,lcl_Gmax_Glyma.U035100.2,0,18,-502,13373
13374,ath-miR8177,lcl_Athaliana_AT1G49832.1,1,19,-7294,13374
13375,ath-miR837-3p,lcl_Athaliana_AT5G34800.1,0,233,-7295,13375
13376,mtr-miR5255,lcl_Mtruncatula_Medtr8g028900.1,1,1056,-7296,13376
13377,mtr-miR408-3p,lcl_Mtruncatula_Medtr5g084410.2,0,990,-86,13377
13378,gma-miR4380a,lcl_Gmax_Glyma.17G134400.1,1,210,-4414,13378
13379,gma-miR9722,lcl_Gmax_Glyma.18G300000.1,0,1289,-1119,13379
13380,ath-miR8181,lcl_Athaliana_AT4G10810.1,1,46,-7297,13380
13381,ath-miR5628,CNT2088401,0,467,-7298,13381
13382,mtr-miR399r,lcl_Mtruncatula_Medtr1g103250.1,1,728,-1816,13382
13383,mtr-miR156j,lcl_Mtruncatula_Medtr0016s0040.1,0,983,-10,13383
13384,gma-miR4390,lcl_Gmax_Glyma.03G063800.1,1,790,-7299,13384
13385,gma-miR4371a,lcl_Gmax_Glyma.11G013200.1,0,523,-1515,13385
13386,ath-miR831-3p,lcl_Athaliana_AT5G43570.1,1,66,-7300,13386
13387,ath-miR3933,CNT2088281,0,1126,-7301,13387
13388,mtr-miR160c,lcl_Mtruncatula_Medtr4g086000.1,1,448,-2282,13388
13389,mtr-miR2596,lcl_Mtruncatula_Medtr4g115740.6,0,1145,-435,13389
13390,gma-miR4357,lcl_Gmax_Glyma.03G207400.1,1,834,-7302,13390
13391,gma-miR5667-5p,lcl_Gmax_Glyma.10G289300.1,0,1111,-871,13391
13392,ath-miR4228-5p,CNT2087989,1,392,-5723,13392
13393,ath-miR863-5p,CNT2086246,0,991,-7303,13393
13394,mtr-miR482-5p,lcl_Mtruncatula_Medtr8g014620.1,1,495,-7304,13394
13395,mtr-miR2634,lcl_Mtruncatula_Medtr1g086180.2,0,598,-163,13395
13396,gma-miR156ab,lcl_Gmax_Glyma.09G110000.1,1,1037,-6260,13396
13397,gma-miR4374b,lcl_Gmax_Glyma.11G172700.1,0,1192,-290,13397
13398,ath-miR164c-5p,CNT2087441,1,7,-1327,13398
13399,ath-miR5654-5p,CNT2087337,0,1307,-4925,13399
13400,mtr-miR5560-5p,lcl_Mtruncatula_Medtr6g012635.1,1,1280,-7305,13400
13401,mtr-miR5235a,lcl_Mtruncatula_Medtr8g051620.3,0,1051,-80,13401
13402,gma-miR166j-3p,lcl_Gmax_Glyma.13G118000.1,1,1123,-1849,13402
13403,gma-miR5375,lcl_Gmax_Glyma.17G142500.4,0,385,-24,13403
13404,ath-miR869.2,CNT2087331,1,655,-7306,13404
13405,ath-miR407,CNT2087596,0,888,-7307,13405
13406,mtr-miR5298b,lcl_Mtruncatula_Medtr3g080075.1,1,1026,-7308,13406
13407,mtr-miR2654,lcl_Mtruncatula_Medtr5g084410.3,0,37,-848,13407
13408,gma-miR5776,lcl_Gmax_Glyma.19G136600.8,1,535,-7309,13408
13409,gma-miR171i-3p,lcl_Gmax_Glyma.19G234700.1,0,1198,-894,13409
13410,ath-miR414,CNT2088708,1,503,-3772,13410
13411,ath-miR447a.2-3p,CNT2088794,0,381,-4443,13411
