ViRBase ID	Virus Name	Virus Strain Name	Taxonomy ID	Virus Family	Host Species	Interactor1 Source	Interactor1 Category	Interactor1 Symbol	Interactor1 ID	Interactor2 Source	Interactor2 Category	Interactor2 Symbol	Interactor2 ID	PMID	Score
VHID00497575	Human gammaherpesvirus 8 (Kaposi's sarcoma herpesvirus, KSHV)	Human gammaherpesvirus 8 (Kaposi's sarcoma herpesvirus, KSHV)	37296	Herpesviridae	Homo sapiens	virus	miRNA	kshv-miR-K12-12-3p	MIMAT0015238	host	lncRNA	LINC01715	105378616		0.1828
VHID00497576	Human gammaherpesvirus 8 (Kaposi's sarcoma herpesvirus, KSHV)	Human gammaherpesvirus 8 (Kaposi's sarcoma herpesvirus, KSHV)	37296	Herpesviridae	Homo sapiens	virus	miRNA	kshv-miR-K12-12-3p	MIMAT0015238	host	lncRNA	LOC105378663	105378663		0.1828
VHID00501156	Human herpesvirus 5 strain AD169	Human herpesvirus 5 strain AD169	10359	Herpesviridae	Homo sapiens	virus	miRNA	hcmv-miR-US25-1-5p	MIMAT0001581	host	lncRNA	GAS8-AS1	750	20585629	0.7311
VHID00501157	Human herpesvirus 5 strain AD169	Human herpesvirus 5 strain AD169	10359	Herpesviridae	Homo sapiens	virus	miRNA	hcmv-miR-US25-1-5p	MIMAT0001581	host	lncRNA	SLC22A18AS	5003	20585629	0.7311
VHID00501158	Human herpesvirus 5 strain AD169	Human herpesvirus 5 strain AD169	10359	Herpesviridae	Homo sapiens	virus	miRNA	hcmv-miR-US25-1-5p	MIMAT0001581	host	lncRNA	ATXN8OS	6315	20585629	0.7311
VHID00501159	Human herpesvirus 5 strain AD169	Human herpesvirus 5 strain AD169	10359	Herpesviridae	Homo sapiens	virus	miRNA	hcmv-miR-US25-1-5p	MIMAT0001581	host	lncRNA	SNHG3	8420	20585629	0.7311
VHID00501160	Human herpesvirus 5 strain AD169	Human herpesvirus 5 strain AD169	10359	Herpesviridae	Homo sapiens	virus	miRNA	hcmv-miR-US25-1-5p	MIMAT0001581	host	lncRNA	LINC01587	10141	20585629	0.7311
VHID00501161	Human herpesvirus 5 strain AD169	Human herpesvirus 5 strain AD169	10359	Herpesviridae	Homo sapiens	virus	miRNA	hcmv-miR-US25-1-5p	MIMAT0001581	host	lncRNA	NBR2	10230	20585629	0.7311
VHID00501162	Human herpesvirus 5 strain AD169	Human herpesvirus 5 strain AD169	10359	Herpesviridae	Homo sapiens	virus	miRNA	hcmv-miR-US25-1-5p	MIMAT0001581	host	lncRNA	HCG9	10255	20585629	0.7311
VHID00501163	Human herpesvirus 5 strain AD169	Human herpesvirus 5 strain AD169	10359	Herpesviridae	Homo sapiens	virus	miRNA	hcmv-miR-US25-1-5p	MIMAT0001581	host	lncRNA	DSCR4	10281	20585629	0.7311
VHID00501164	Human herpesvirus 5 strain AD169	Human herpesvirus 5 strain AD169	10359	Herpesviridae	Homo sapiens	virus	miRNA	hcmv-miR-US25-1-5p	MIMAT0001581	host	lncRNA	DLEU1	10301	20585629	0.7311
VHID00501165	Human herpesvirus 5 strain AD169	Human herpesvirus 5 strain AD169	10359	Herpesviridae	Homo sapiens	virus	miRNA	hcmv-miR-US25-1-5p	MIMAT0001581	host	lncRNA	MIR9-1HG	10485	20585629	0.7311
VHID00501166	Human herpesvirus 5 strain AD169	Human herpesvirus 5 strain AD169	10359	Herpesviridae	Homo sapiens	virus	miRNA	hcmv-miR-US25-1-5p	MIMAT0001581	host	lncRNA	RFPL3S	10737	20585629	0.7311
VHID00501167	Human herpesvirus 5 strain AD169	Human herpesvirus 5 strain AD169	10359	Herpesviridae	Homo sapiens	virus	miRNA	hcmv-miR-US25-1-5p	MIMAT0001581	host	lncRNA	RFPL1S	10740	20585629	0.7311
VHID00501168	Human herpesvirus 5 strain AD169	Human herpesvirus 5 strain AD169	10359	Herpesviridae	Homo sapiens	virus	miRNA	hcmv-miR-US25-1-5p	MIMAT0001581	host	lncRNA	DIAPH2-AS1	10824	20585629	0.7311
VHID00501169	Human herpesvirus 5 strain AD169	Human herpesvirus 5 strain AD169	10359	Herpesviridae	Homo sapiens	virus	miRNA	hcmv-miR-US25-1-5p	MIMAT0001581	host	lncRNA	HCP5	10866	20585629	0.7311
VHID00501170	Human herpesvirus 5 strain AD169	Human herpesvirus 5 strain AD169	10359	Herpesviridae	Homo sapiens	virus	miRNA	hcmv-miR-US25-1-5p	MIMAT0001581	host	lncRNA	HHLA3	11147	20585629	0.7311
VHID00501171	Human herpesvirus 5 strain AD169	Human herpesvirus 5 strain AD169	10359	Herpesviridae	Homo sapiens	virus	miRNA	hcmv-miR-US25-1-5p	MIMAT0001581	host	lncRNA	LINC01565	23434	20585629	0.7311
VHID00501172	Human herpesvirus 5 strain AD169	Human herpesvirus 5 strain AD169	10359	Herpesviridae	Homo sapiens	virus	miRNA	hcmv-miR-US25-1-5p	MIMAT0001581	host	lncRNA	PART1	25859	20585629	0.7311
VHID00501173	Human herpesvirus 5 strain AD169	Human herpesvirus 5 strain AD169	10359	Herpesviridae	Homo sapiens	virus	miRNA	hcmv-miR-US25-1-5p	MIMAT0001581	host	lncRNA	DGCR5	26220	20585629	0.7311
VHID00501174	Human herpesvirus 5 strain AD169	Human herpesvirus 5 strain AD169	10359	Herpesviridae	Homo sapiens	virus	miRNA	hcmv-miR-US25-1-5p	MIMAT0001581	host	lncRNA	TCL6	27004	20585629	0.7311
VHID00501175	Human herpesvirus 5 strain AD169	Human herpesvirus 5 strain AD169	10359	Herpesviridae	Homo sapiens	virus	miRNA	hcmv-miR-US25-1-5p	MIMAT0001581	host	lncRNA	SND1-IT1	27099	20585629	0.7311
VHID00501176	Human herpesvirus 5 strain AD169	Human herpesvirus 5 strain AD169	10359	Herpesviridae	Homo sapiens	virus	miRNA	hcmv-miR-US25-1-5p	MIMAT0001581	host	lncRNA	LINC00652	29075	20585629	0.7311
VHID00501177	Human herpesvirus 5 strain AD169	Human herpesvirus 5 strain AD169	10359	Herpesviridae	Homo sapiens	virus	miRNA	hcmv-miR-US25-1-5p	MIMAT0001581	host	lncRNA	C2orf27A	29798	20585629	0.7311
VHID00501178	Human herpesvirus 5 strain AD169	Human herpesvirus 5 strain AD169	10359	Herpesviridae	Homo sapiens	virus	miRNA	hcmv-miR-US25-1-5p	MIMAT0001581	host	lncRNA	LINC00312	29931	20585629	0.7311
VHID00501179	Human herpesvirus 5 strain AD169	Human herpesvirus 5 strain AD169	10359	Herpesviridae	Homo sapiens	virus	miRNA	hcmv-miR-US25-1-5p	MIMAT0001581	host	lncRNA	DELEC1	50514	20585629	0.7311
VHID00501180	Human herpesvirus 5 strain AD169	Human herpesvirus 5 strain AD169	10359	Herpesviridae	Homo sapiens	virus	miRNA	hcmv-miR-US25-1-5p	MIMAT0001581	host	lncRNA	SNHG32	50854	20585629	0.7311
VHID00501181	Human herpesvirus 5 strain AD169	Human herpesvirus 5 strain AD169	10359	Herpesviridae	Homo sapiens	virus	miRNA	hcmv-miR-US25-1-5p	MIMAT0001581	host	lncRNA	TTTY1	50858	20585629	0.7311
VHID00501182	Human herpesvirus 5 strain AD169	Human herpesvirus 5 strain AD169	10359	Herpesviridae	Homo sapiens	virus	miRNA	hcmv-miR-US25-1-5p	MIMAT0001581	host	lncRNA	IGF2-AS	51214	20585629	0.7311
VHID00501183	Human herpesvirus 5 strain AD169	Human herpesvirus 5 strain AD169	10359	Herpesviridae	Homo sapiens	virus	miRNA	hcmv-miR-US25-1-5p	MIMAT0001581	host	lncRNA	MAPKAPK5-AS1	51275	20585629	0.7311
VHID00501184	Human herpesvirus 5 strain AD169	Human herpesvirus 5 strain AD169	10359	Herpesviridae	Homo sapiens	virus	miRNA	hcmv-miR-US25-1-5p	MIMAT0001581	host	lncRNA	WT1-AS	51352	20585629	0.7311
VHID00501185	Human herpesvirus 5 strain AD169	Human herpesvirus 5 strain AD169	10359	Herpesviridae	Homo sapiens	virus	miRNA	hcmv-miR-US25-1-5p	MIMAT0001581	host	lncRNA	C21orf62-AS1	54067	20585629	0.7311
VHID00501186	Human herpesvirus 5 strain AD169	Human herpesvirus 5 strain AD169	10359	Herpesviridae	Homo sapiens	virus	miRNA	hcmv-miR-US25-1-5p	MIMAT0001581	host	lncRNA	HCG4	54435	20585629	0.7311
VHID00501187	Human herpesvirus 5 strain AD169	Human herpesvirus 5 strain AD169	10359	Herpesviridae	Homo sapiens	virus	miRNA	hcmv-miR-US25-1-5p	MIMAT0001581	host	lncRNA	PRR34	55267	20585629	0.7311
VHID00501188	Human herpesvirus 5 strain AD169	Human herpesvirus 5 strain AD169	10359	Herpesviridae	Homo sapiens	virus	miRNA	hcmv-miR-US25-1-5p	MIMAT0001581	host	lncRNA	MEG3	55384	20585629	0.7311
VHID00501189	Human herpesvirus 5 strain AD169	Human herpesvirus 5 strain AD169	10359	Herpesviridae	Homo sapiens	virus	miRNA	hcmv-miR-US25-1-5p	MIMAT0001581	host	lncRNA	KCNQ1DN	55539	20585629	0.7311
VHID00501190	Human herpesvirus 5 strain AD169	Human herpesvirus 5 strain AD169	10359	Herpesviridae	Homo sapiens	virus	miRNA	hcmv-miR-US25-1-5p	MIMAT0001581	host	lncRNA	C8orf44	56260	20585629	0.7311
VHID00501191	Human herpesvirus 5 strain AD169	Human herpesvirus 5 strain AD169	10359	Herpesviridae	Homo sapiens	virus	miRNA	hcmv-miR-US25-1-5p	MIMAT0001581	host	lncRNA	TP73-AS1	57212	20585629	0.7311
VHID00501192	Human herpesvirus 5 strain AD169	Human herpesvirus 5 strain AD169	10359	Herpesviridae	Homo sapiens	virus	miRNA	hcmv-miR-US25-1-5p	MIMAT0001581	host	lncRNA	TTTY2	60439	20585629	0.7311
VHID00501193	Human herpesvirus 5 strain AD169	Human herpesvirus 5 strain AD169	10359	Herpesviridae	Homo sapiens	virus	miRNA	hcmv-miR-US25-1-5p	MIMAT0001581	host	lncRNA	DLEU2L	79469	20585629	0.7311
VHID00501194	Human herpesvirus 5 strain AD169	Human herpesvirus 5 strain AD169	10359	Herpesviridae	Homo sapiens	virus	miRNA	hcmv-miR-US25-1-5p	MIMAT0001581	host	lncRNA	LINC00115	79854	20585629	0.7311
VHID00501195	Human herpesvirus 5 strain AD169	Human herpesvirus 5 strain AD169	10359	Herpesviridae	Homo sapiens	virus	miRNA	hcmv-miR-US25-1-5p	MIMAT0001581	host	lncRNA	AGPAT4-IT1	79992	20585629	0.7311
VHID00501196	Human herpesvirus 5 strain AD169	Human herpesvirus 5 strain AD169	10359	Herpesviridae	Homo sapiens	virus	miRNA	hcmv-miR-US25-1-5p	MIMAT0001581	host	lncRNA	LINC00574	80069	20585629	0.7311
VHID00501197	Human herpesvirus 5 strain AD169	Human herpesvirus 5 strain AD169	10359	Herpesviridae	Homo sapiens	virus	miRNA	hcmv-miR-US25-1-5p	MIMAT0001581	host	lncRNA	BIN3-IT1	80094	20585629	0.7311
VHID00501198	Human herpesvirus 5 strain AD169	Human herpesvirus 5 strain AD169	10359	Herpesviridae	Homo sapiens	virus	miRNA	hcmv-miR-US25-1-5p	MIMAT0001581	host	lncRNA	PKD1L1-AS1	80099	20585629	0.7311
VHID00501199	Human herpesvirus 5 strain AD169	Human herpesvirus 5 strain AD169	10359	Herpesviridae	Homo sapiens	virus	miRNA	hcmv-miR-US25-1-5p	MIMAT0001581	host	lncRNA	C3orf36	80111	20585629	0.7311
VHID00501200	Human herpesvirus 5 strain AD169	Human herpesvirus 5 strain AD169	10359	Herpesviridae	Homo sapiens	virus	miRNA	hcmv-miR-US25-1-5p	MIMAT0001581	host	lncRNA	MIR600HG	81571	20585629	0.7311
VHID00501201	Human herpesvirus 5 strain AD169	Human herpesvirus 5 strain AD169	10359	Herpesviridae	Homo sapiens	virus	miRNA	hcmv-miR-US25-1-5p	MIMAT0001581	host	lncRNA	LINC00597	81698	20585629	0.7311
VHID00501202	Human herpesvirus 5 strain AD169	Human herpesvirus 5 strain AD169	10359	Herpesviridae	Homo sapiens	virus	miRNA	hcmv-miR-US25-1-5p	MIMAT0001581	host	lncRNA	TTTY5	83863	20585629	0.7311
VHID00501203	Human herpesvirus 5 strain AD169	Human herpesvirus 5 strain AD169	10359	Herpesviridae	Homo sapiens	virus	miRNA	hcmv-miR-US25-1-5p	MIMAT0001581	host	lncRNA	TTTY11	83866	20585629	0.7311
VHID00501204	Human herpesvirus 5 strain AD169	Human herpesvirus 5 strain AD169	10359	Herpesviridae	Homo sapiens	virus	miRNA	hcmv-miR-US25-1-5p	MIMAT0001581	host	lncRNA	TTTY12	83867	20585629	0.7311
VHID00501205	Human herpesvirus 5 strain AD169	Human herpesvirus 5 strain AD169	10359	Herpesviridae	Homo sapiens	virus	miRNA	hcmv-miR-US25-1-5p	MIMAT0001581	host	lncRNA	TTTY13	83868	20585629	0.7311
VHID00501206	Human herpesvirus 5 strain AD169	Human herpesvirus 5 strain AD169	10359	Herpesviridae	Homo sapiens	virus	miRNA	hcmv-miR-US25-1-5p	MIMAT0001581	host	lncRNA	TTTY14	83869	20585629	0.7311
VHID00501207	Human herpesvirus 5 strain AD169	Human herpesvirus 5 strain AD169	10359	Herpesviridae	Homo sapiens	virus	miRNA	hcmv-miR-US25-1-5p	MIMAT0001581	host	lncRNA	LINC01547	84536	20585629	0.7311
VHID00501208	Human herpesvirus 5 strain AD169	Human herpesvirus 5 strain AD169	10359	Herpesviridae	Homo sapiens	virus	miRNA	hcmv-miR-US25-1-5p	MIMAT0001581	host	lncRNA	LINC00852	84657	20585629	0.7311
VHID00501209	Human herpesvirus 5 strain AD169	Human herpesvirus 5 strain AD169	10359	Herpesviridae	Homo sapiens	virus	miRNA	hcmv-miR-US25-1-5p	MIMAT0001581	host	lncRNA	TTTY6	84672	20585629	0.7311
VHID00501210	Human herpesvirus 5 strain AD169	Human herpesvirus 5 strain AD169	10359	Herpesviridae	Homo sapiens	virus	miRNA	hcmv-miR-US25-1-5p	MIMAT0001581	host	lncRNA	TTTY8	84673	20585629	0.7311
VHID00501211	Human herpesvirus 5 strain AD169	Human herpesvirus 5 strain AD169	10359	Herpesviridae	Homo sapiens	virus	miRNA	hcmv-miR-US25-1-5p	MIMAT0001581	host	lncRNA	DSCR8	84677	20585629	0.7311
VHID00501212	Human herpesvirus 5 strain AD169	Human herpesvirus 5 strain AD169	10359	Herpesviridae	Homo sapiens	virus	miRNA	hcmv-miR-US25-1-5p	MIMAT0001581	host	lncRNA	LINC00467	84791	20585629	0.7311
VHID00501213	Human herpesvirus 5 strain AD169	Human herpesvirus 5 strain AD169	10359	Herpesviridae	Homo sapiens	virus	miRNA	hcmv-miR-US25-1-5p	MIMAT0001581	host	lncRNA	LINC00839	84856	20585629	0.7311
VHID00501214	Human herpesvirus 5 strain AD169	Human herpesvirus 5 strain AD169	10359	Herpesviridae	Homo sapiens	virus	miRNA	hcmv-miR-US25-1-5p	MIMAT0001581	host	lncRNA	LINC01101	84931	20585629	0.7311
VHID00501215	Human herpesvirus 5 strain AD169	Human herpesvirus 5 strain AD169	10359	Herpesviridae	Homo sapiens	virus	miRNA	hcmv-miR-US25-1-5p	MIMAT0001581	host	lncRNA	MIR22HG	84981	20585629	0.7311
VHID00501216	Human herpesvirus 5 strain AD169	Human herpesvirus 5 strain AD169	10359	Herpesviridae	Homo sapiens	virus	miRNA	hcmv-miR-US25-1-5p	MIMAT0001581	host	lncRNA	URB1-AS1	84996	20585629	0.7311
VHID00501217	Human herpesvirus 5 strain AD169	Human herpesvirus 5 strain AD169	10359	Herpesviridae	Homo sapiens	virus	miRNA	hcmv-miR-US25-1-5p	MIMAT0001581	host	lncRNA	ARRDC1-AS1	85026	20585629	0.7311
VHID00501218	Human herpesvirus 5 strain AD169	Human herpesvirus 5 strain AD169	10359	Herpesviridae	Homo sapiens	virus	miRNA	hcmv-miR-US25-1-5p	MIMAT0001581	host	lncRNA	BAGE2	85319	20585629	0.7311
VHID00501219	Human herpesvirus 5 strain AD169	Human herpesvirus 5 strain AD169	10359	Herpesviridae	Homo sapiens	virus	miRNA	hcmv-miR-US25-1-5p	MIMAT0001581	host	lncRNA	TENM3-AS1	90768	20585629	0.7311
VHID00501220	Human herpesvirus 5 strain AD169	Human herpesvirus 5 strain AD169	10359	Herpesviridae	Homo sapiens	virus	miRNA	hcmv-miR-US25-1-5p	MIMAT0001581	host	lncRNA	CTBP1-DT	92070	20585629	0.7311
VHID00501221	Human herpesvirus 5 strain AD169	Human herpesvirus 5 strain AD169	10359	Herpesviridae	Homo sapiens	virus	miRNA	hcmv-miR-US25-1-5p	MIMAT0001581	host	lncRNA	CYTOR	112597	20585629	0.7311
VHID00501222	Human herpesvirus 5 strain AD169	Human herpesvirus 5 strain AD169	10359	Herpesviridae	Homo sapiens	virus	miRNA	hcmv-miR-US25-1-5p	MIMAT0001581	host	lncRNA	B3GALT5-AS1	114041	20585629	0.7311
VHID00501223	Human herpesvirus 5 strain AD169	Human herpesvirus 5 strain AD169	10359	Herpesviridae	Homo sapiens	virus	miRNA	hcmv-miR-US25-1-5p	MIMAT0001581	host	lncRNA	TSPEAR-AS2	114043	20585629	0.7311
VHID00501224	Human herpesvirus 5 strain AD169	Human herpesvirus 5 strain AD169	10359	Herpesviridae	Homo sapiens	virus	miRNA	hcmv-miR-US25-1-5p	MIMAT0001581	host	lncRNA	MCM3AP-AS1	114044	20585629	0.7311
VHID00501225	Human herpesvirus 5 strain AD169	Human herpesvirus 5 strain AD169	10359	Herpesviridae	Homo sapiens	virus	miRNA	hcmv-miR-US25-1-5p	MIMAT0001581	host	lncRNA	DIRC1	116093	20585629	0.7311
VHID00501226	Human herpesvirus 5 strain AD169	Human herpesvirus 5 strain AD169	10359	Herpesviridae	Homo sapiens	virus	miRNA	hcmv-miR-US25-1-5p	MIMAT0001581	host	lncRNA	LINC00161	118421	20585629	0.7311
VHID00501227	Human herpesvirus 5 strain AD169	Human herpesvirus 5 strain AD169	10359	Herpesviridae	Homo sapiens	virus	miRNA	hcmv-miR-US25-1-5p	MIMAT0001581	host	lncRNA	SNHG29	125144	20585629	0.7311
VHID00501228	Human herpesvirus 5 strain AD169	Human herpesvirus 5 strain AD169	10359	Herpesviridae	Homo sapiens	virus	miRNA	hcmv-miR-US25-1-5p	MIMAT0001581	host	lncRNA	LINC00661	126536	20585629	0.7311
VHID00501229	Human herpesvirus 5 strain AD169	Human herpesvirus 5 strain AD169	10359	Herpesviridae	Homo sapiens	virus	miRNA	hcmv-miR-US25-1-5p	MIMAT0001581	host	lncRNA	SNHG11	128439	20585629	0.7311
VHID00501230	Human herpesvirus 5 strain AD169	Human herpesvirus 5 strain AD169	10359	Herpesviridae	Homo sapiens	virus	miRNA	hcmv-miR-US25-1-5p	MIMAT0001581	host	lncRNA	MIR1-1HG	128826	20585629	0.7311
VHID00501231	Human herpesvirus 5 strain AD169	Human herpesvirus 5 strain AD169	10359	Herpesviridae	Homo sapiens	virus	miRNA	hcmv-miR-US25-1-5p	MIMAT0001581	host	lncRNA	LINC00477	144360	20585629	0.7311
VHID00501232	Human herpesvirus 5 strain AD169	Human herpesvirus 5 strain AD169	10359	Herpesviridae	Homo sapiens	virus	miRNA	hcmv-miR-US25-1-5p	MIMAT0001581	host	lncRNA	C15orf32	145858	20585629	0.7311
VHID00501233	Human herpesvirus 5 strain AD169	Human herpesvirus 5 strain AD169	10359	Herpesviridae	Homo sapiens	virus	miRNA	hcmv-miR-US25-1-5p	MIMAT0001581	host	lncRNA	SPATA8	145946	20585629	0.7311
VHID00501234	Human herpesvirus 5 strain AD169	Human herpesvirus 5 strain AD169	10359	Herpesviridae	Homo sapiens	virus	miRNA	hcmv-miR-US25-1-5p	MIMAT0001581	host	lncRNA	LINC00052	145978	20585629	0.7311
VHID00501235	Human herpesvirus 5 strain AD169	Human herpesvirus 5 strain AD169	10359	Herpesviridae	Homo sapiens	virus	miRNA	hcmv-miR-US25-1-5p	MIMAT0001581	host	lncRNA	CD300LD-AS1	146723	20585629	0.7311
VHID00501236	Human herpesvirus 5 strain AD169	Human herpesvirus 5 strain AD169	10359	Herpesviridae	Homo sapiens	virus	miRNA	hcmv-miR-US25-1-5p	MIMAT0001581	host	lncRNA	LINC02210	147081	20585629	0.7311
VHID00501237	Human herpesvirus 5 strain AD169	Human herpesvirus 5 strain AD169	10359	Herpesviridae	Homo sapiens	virus	miRNA	hcmv-miR-US25-1-5p	MIMAT0001581	host	lncRNA	KRT10-AS1	147184	20585629	0.7311
VHID00501238	Human herpesvirus 5 strain AD169	Human herpesvirus 5 strain AD169	10359	Herpesviridae	Homo sapiens	virus	miRNA	hcmv-miR-US25-1-5p	MIMAT0001581	host	lncRNA	CIRBP-AS1	148046	20585629	0.7311
VHID00501239	Human herpesvirus 5 strain AD169	Human herpesvirus 5 strain AD169	10359	Herpesviridae	Homo sapiens	virus	miRNA	hcmv-miR-US25-1-5p	MIMAT0001581	host	lncRNA	LINC00905	148231	20585629	0.7311
VHID00501240	Human herpesvirus 5 strain AD169	Human herpesvirus 5 strain AD169	10359	Herpesviridae	Homo sapiens	virus	miRNA	hcmv-miR-US25-1-5p	MIMAT0001581	host	lncRNA	ZNF436-AS1	148898	20585629	0.7311
VHID00501241	Human herpesvirus 5 strain AD169	Human herpesvirus 5 strain AD169	10359	Herpesviridae	Homo sapiens	virus	miRNA	hcmv-miR-US25-1-5p	MIMAT0001581	host	lncRNA	PRNT	149830	20585629	0.7311
VHID00501242	Human herpesvirus 5 strain AD169	Human herpesvirus 5 strain AD169	10359	Herpesviridae	Homo sapiens	virus	miRNA	hcmv-miR-US25-1-5p	MIMAT0001581	host	lncRNA	NOL4L-DT	149950	20585629	0.7311
VHID00501243	Human herpesvirus 5 strain AD169	Human herpesvirus 5 strain AD169	10359	Herpesviridae	Homo sapiens	virus	miRNA	hcmv-miR-US25-1-5p	MIMAT0001581	host	lncRNA	LINC00479	150135	20585629	0.7311
VHID00501244	Human herpesvirus 5 strain AD169	Human herpesvirus 5 strain AD169	10359	Herpesviridae	Homo sapiens	virus	miRNA	hcmv-miR-US25-1-5p	MIMAT0001581	host	lncRNA	SATB2-AS1	150538	20585629	0.7311
VHID00501245	Human herpesvirus 5 strain AD169	Human herpesvirus 5 strain AD169	10359	Herpesviridae	Homo sapiens	virus	miRNA	hcmv-miR-US25-1-5p	MIMAT0001581	host	lncRNA	LINC01854	151121	20585629	0.7311
VHID00501246	Human herpesvirus 5 strain AD169	Human herpesvirus 5 strain AD169	10359	Herpesviridae	Homo sapiens	virus	miRNA	hcmv-miR-US25-1-5p	MIMAT0001581	host	lncRNA	CCDC140	151278	20585629	0.7311
VHID00501247	Human herpesvirus 5 strain AD169	Human herpesvirus 5 strain AD169	10359	Herpesviridae	Homo sapiens	virus	miRNA	hcmv-miR-US25-1-5p	MIMAT0001581	host	lncRNA	LINC00471	151477	20585629	0.7311
VHID00501248	Human herpesvirus 5 strain AD169	Human herpesvirus 5 strain AD169	10359	Herpesviridae	Homo sapiens	virus	miRNA	hcmv-miR-US25-1-5p	MIMAT0001581	host	lncRNA	WWC2-AS2	152641	20585629	0.7311
VHID00501249	Human herpesvirus 5 strain AD169	Human herpesvirus 5 strain AD169	10359	Herpesviridae	Homo sapiens	virus	miRNA	hcmv-miR-US25-1-5p	MIMAT0001581	host	lncRNA	FAM218A	152756	20585629	0.7311
VHID00501250	Human herpesvirus 5 strain AD169	Human herpesvirus 5 strain AD169	10359	Herpesviridae	Homo sapiens	virus	miRNA	hcmv-miR-US25-1-5p	MIMAT0001581	host	lncRNA	C5orf38	153571	20585629	0.7311
VHID00501251	Human herpesvirus 5 strain AD169	Human herpesvirus 5 strain AD169	10359	Herpesviridae	Homo sapiens	virus	miRNA	hcmv-miR-US25-1-5p	MIMAT0001581	host	lncRNA	LINC01600	154386	20585629	0.7311
VHID00501252	Human herpesvirus 5 strain AD169	Human herpesvirus 5 strain AD169	10359	Herpesviridae	Homo sapiens	virus	miRNA	hcmv-miR-US25-1-5p	MIMAT0001581	host	lncRNA	LINC02903	154907	20585629	0.7311
VHID00501253	Human herpesvirus 5 strain AD169	Human herpesvirus 5 strain AD169	10359	Herpesviridae	Homo sapiens	virus	miRNA	hcmv-miR-US25-1-5p	MIMAT0001581	host	lncRNA	DOCK8-AS1	157983	20585629	0.7311
VHID00501254	Human herpesvirus 5 strain AD169	Human herpesvirus 5 strain AD169	10359	Herpesviridae	Homo sapiens	virus	miRNA	hcmv-miR-US25-1-5p	MIMAT0001581	host	lncRNA	LINC02870	170393	20585629	0.7311
VHID00501255	Human herpesvirus 5 strain AD169	Human herpesvirus 5 strain AD169	10359	Herpesviridae	Homo sapiens	virus	miRNA	hcmv-miR-US25-1-5p	MIMAT0001581	host	lncRNA	PLAC4	191585	20585629	0.7311
VHID00501256	Human herpesvirus 5 strain AD169	Human herpesvirus 5 strain AD169	10359	Herpesviridae	Homo sapiens	virus	miRNA	hcmv-miR-US25-1-5p	MIMAT0001581	host	lncRNA	LINC01599	196913	20585629	0.7311
VHID00501257	Human herpesvirus 5 strain AD169	Human herpesvirus 5 strain AD169	10359	Herpesviridae	Homo sapiens	virus	miRNA	hcmv-miR-US25-1-5p	MIMAT0001581	host	lncRNA	LINC00311	197196	20585629	0.7311
VHID00501258	Human herpesvirus 5 strain AD169	Human herpesvirus 5 strain AD169	10359	Herpesviridae	Homo sapiens	virus	miRNA	hcmv-miR-US25-1-5p	MIMAT0001581	host	lncRNA	C11orf45	219833	20585629	0.7903
VHID00501259	Human herpesvirus 5 strain AD169	Human herpesvirus 5 strain AD169	10359	Herpesviridae	Homo sapiens	virus	miRNA	hcmv-miR-US25-1-5p	MIMAT0001581	host	lncRNA	SHANK2-AS3	220070	20585629	0.7311
VHID00501260	Human herpesvirus 5 strain AD169	Human herpesvirus 5 strain AD169	10359	Herpesviridae	Homo sapiens	virus	miRNA	hcmv-miR-US25-1-5p	MIMAT0001581	host	lncRNA	ZNF22-AS1	220979	20585629	0.7311
VHID00501261	Human herpesvirus 5 strain AD169	Human herpesvirus 5 strain AD169	10359	Herpesviridae	Homo sapiens	virus	miRNA	hcmv-miR-US25-1-5p	MIMAT0001581	host	lncRNA	RPP38-DT	221060	20585629	0.7311
VHID00501262	Human herpesvirus 5 strain AD169	Human herpesvirus 5 strain AD169	10359	Herpesviridae	Homo sapiens	virus	miRNA	hcmv-miR-US25-1-5p	MIMAT0001581	host	lncRNA	C6orf223	221416	20585629	0.7311
VHID00501263	Human herpesvirus 5 strain AD169	Human herpesvirus 5 strain AD169	10359	Herpesviridae	Homo sapiens	virus	miRNA	hcmv-miR-US25-1-5p	MIMAT0001581	host	lncRNA	LINC00518	221718	20585629	0.7311
VHID00501264	Human herpesvirus 5 strain AD169	Human herpesvirus 5 strain AD169	10359	Herpesviridae	Homo sapiens	virus	miRNA	hcmv-miR-US25-1-5p	MIMAT0001581	host	lncRNA	TTTY10	246119	20585629	0.7311
VHID00501265	Human herpesvirus 5 strain AD169	Human herpesvirus 5 strain AD169	10359	Herpesviridae	Homo sapiens	virus	miRNA	hcmv-miR-US25-1-5p	MIMAT0001581	host	lncRNA	TTTY7	246122	20585629	0.7311
VHID00501266	Human herpesvirus 5 strain AD169	Human herpesvirus 5 strain AD169	10359	Herpesviridae	Homo sapiens	virus	miRNA	hcmv-miR-US25-1-5p	MIMAT0001581	host	lncRNA	LINC00314	246705	20585629	0.7311
VHID00501267	Human herpesvirus 5 strain AD169	Human herpesvirus 5 strain AD169	10359	Herpesviridae	Homo sapiens	virus	miRNA	hcmv-miR-US25-1-5p	MIMAT0001581	host	lncRNA	TTTY17A	252949	20585629	0.7311
