,mirna,lncrna,Label,mirna_id,lncrna_id,pair_id
16218,ebv-miR-BART14-3p,ENST00000661011.1,0.0,95,-743,10487
16219,bkv-miR-B1-3p,ENST00000442957.1,0.0,157,-1020,16863
16220,hcmv-miR-UL70-3p,ENST00000463309.5,1.0,60,-20,255
16221,hbv-miR-B8-3p,ENST00000667109.1,0.0,150,-1845,10934
16222,hsv2-miR-H12,ENST00000651886.1,0.0,35,-1074,12972
16223,ebv-miR-BART12,ENST00000594548.5,1.0,92,-665,8212
16224,kshv-miR-K12-12-3p,ENST00000661360.1,0.0,140,-762,12940
16225,ebv-miR-BART4-3p,ENST00000443642.1,0.0,111,-1374,11722
16226,hcmv-miR-US25-1-5p,ENST00000665017.1,1.0,54,-1407,9172
16227,hsv2-miR-H9-5p,ENST00000630298.2,1.0,44,-385,7521
16228,kshv-miR-K12-1-5p,ENST00000650318.1,1.0,119,-96,2885
16229,hsv1-miR-H3-5p,ENST00000653656.1,0.0,23,-1875,15999
16230,hsv2-miR-H23-3p,ENST00000634962.1,0.0,40,-488,17709
16231,hsv2-miR-H13,ENST00000670045.1,0.0,36,-1618,14155
16232,hsv2-miR-H24,ENST00000468381.2,1.0,41,-101,3293
16233,hsv1-miR-H15,ENST00000635450.2,1.0,18,-227,6810
16234,ebv-miR-BART5-3p,ENST00000627630.2,0.0,112,-556,10517
16235,hsv2-miR-H7-3p,ENST00000654263.1,1.0,43,-107,3840
16236,hcmv-miR-US5-2-3p,ENST00000651506.1,0.0,53,-1727,15170
16237,hcmv-miR-UL70-3p,ENST00000574093.1,1.0,60,-87,2560
16238,ebv-miR-BART21-3p,ENST00000466204.5,1.0,114,-151,5182
16239,ebv-miR-BART19-3p,ENST00000507461.2,1.0,101,-188,5820
16240,kshv-miR-K12-10b,ENST00000673141.1,0.0,117,-4,11140
16241,ebv-miR-BART18-3p,ENST00000662214.1,0.0,109,-1542,17952
16242,kshv-miR-K12-10a-3p,ENST00000584177.5,1.0,116,-821,8475
16243,hsv1-miR-H16,ENST00000647872.1,1.0,19,-99,3099
16244,hbv-miR-B4,ENST00000661552.1,0.0,142,-692,17362
16245,kshv-miR-K12-12-3p,ENST00000452584.5,0.0,140,-1090,15734
16246,hsv1-miR-H2-3p,ENST00000657015.1,1.0,3,-106,3729
16247,hcmv-miR-UL22A-5p,ENST00000568310.1,1.0,48,-165,5446
16248,kshv-miR-K12-2-5p,ENST00000378947.7,0.0,120,-139,9654
16249,ebv-miR-BART3-5p,ENST00000659586.1,0.0,79,-619,12253
16250,hcmv-miR-US5-2-3p,ENST00000644461.1,1.0,53,-44,860
16251,hsv1-miR-H15,ENST00000470977.6,0.0,18,-125,18645
16252,kshv-miR-K12-10b,ENST00000645994.1,1.0,117,-49,1113
16253,kshv-miR-K12-5-5p,ENST00000658000.1,1.0,139,-76,2081
16254,hcmv-miR-UL70-3p,ENST00000632086.1,0.0,60,-1668,13602
16255,hsv1-miR-H13,ENST00000664016.1,0.0,15,-1412,11810
16256,hcmv-miR-US25-1-5p,ENST00000483169.6,1.0,54,-938,8703
16257,hcmv-miR-US25-1-5p,ENST00000317292.8,1.0,54,-1347,9112
16258,hsv1-miR-H8-3p,ENST00000441234.1,0.0,12,-1249,18434
16259,hcmv-miR-US25-1-5p,ENST00000531711.1,1.0,54,-1309,9074
16260,ebv-miR-BART3-3p,ENST00000556019.2,1.0,80,-221,6769
16261,kshv-miR-K12-8-5p,ENST00000675704.1,1.0,137,-67,1576
16262,jcv-miR-J1-5p,ENST00000668711.1,0.0,158,-623,14460
16263,hcmv-miR-US25-1-5p,ENST00000395788.3,1.0,54,-187,5798
16264,ebv-miR-BART18-3p,ENST00000564862.2,1.0,109,-236,6899
16265,hcmv-miR-US25-1-5p,ENST00000653619.1,1.0,54,-1770,9535
16266,ebv-miR-BART1-3p,ENST00000358772.8,0.0,78,-1778,9797
16267,hsv2-miR-H3,ENST00000531049.1,0.0,27,-1331,14747
16268,ebv-miR-BART21-3p,ENST00000667421.1,1.0,114,-754,8343
16269,hsv2-miR-H22,ENST00000667869.1,0.0,38,-1592,11853
16270,hsv2-miR-H7-5p,ENST00000329684.7,0.0,31,-1103,16492
16271,ebv-miR-BART18-3p,ENST00000661552.1,1.0,109,-692,8251
16272,hcmv-miR-US25-1-5p,ENST00000643509.1,1.0,54,-1183,8948
16273,hbv-miR-B2RC,ENST00000434141.1,0.0,141,-312,17329
16274,hcmv-miR-US25-1-5p,ENST00000522618.1,1.0,54,-1059,8824
16275,hcmv-miR-UL36-3p,ENST00000491317.1,0.0,61,-1266,13789
16276,hbv-miR-B3RC-3p,ENST00000655163.1,0.0,147,-1364,10766
16277,hiv1-miR-TAR-5p,ENST00000425657.1,0.0,164,-297,13844
16278,hsv1-miR-H1-5p,ENST00000556865.1,0.0,1,-174,14106
16279,kshv-miR-K12-6-3p,ENST00000579749.1,0.0,126,-1342,18606
16280,kshv-miR-K12-4-3p,ENST00000440221.2,0.0,129,-1259,19117
16281,hbv-miR-B2-3p,ENST00000460525.6,0.0,145,-944,12952
16282,hsv2-miR-H5,ENST00000648127.1,1.0,45,-126,4719
16283,hcmv-miR-UL112-3p,ENST00000395788.3,0.0,50,-187,19203
16284,hbv-miR-B22-3p,ENST00000643648.1,1.0,155,-42,795
16285,hcmv-miR-UL22A-3p,ENST00000656619.1,0.0,49,-1565,14854
16286,hcmv-miR-US25-1-5p,ENST00000617791.1,1.0,54,-1531,9296
16287,kshv-miR-K12-9-5p,ENST00000356020.2,1.0,121,-81,2204
16288,kshv-miR-K12-8-5p,ENST00000666432.1,0.0,137,-162,17036
16289,hsv1-miR-H2-5p,ENST00000497822.5,0.0,2,-14,16611
16290,hcmv-miR-US5-1,ENST00000658783.1,1.0,52,-105,3662
16291,hsv1-miR-H18,ENST00000649739.1,1.0,21,-60,1295
16292,hbv-miR-B8-5p,ENST00000659749.1,1.0,149,-114,4539
16293,hsv1-miR-H5-3p,ENST00000480811.6,0.0,7,-828,15481
16294,ebv-miR-BART5-3p,ENST00000442578.5,0.0,112,-1487,17260
16295,ebv-miR-BART4-3p,ENST00000667645.1,0.0,111,-788,10681
16296,hcmv-miR-US5-2-3p,ENST00000507461.2,1.0,53,-188,5807
16297,hcmv-miR-UL112-3p,ENST00000662797.1,1.0,50,-154,5234
16298,hcmv-miR-US25-1-5p,ENST00000414008.3,1.0,54,-1286,9051
16299,hsv1-miR-H16,ENST00000441085.6,1.0,19,-25,315
16300,hcmv-miR-UL22A-5p,ENST00000489918.1,0.0,48,-17,13357
16301,hsv2-miR-H12,ENST00000649565.1,1.0,35,-397,7558
16302,ebv-miR-BART5-5p,ENST00000524122.5,1.0,82,-413,7703
16303,ebv-miR-BART18-3p,ENST00000665599.1,1.0,109,-693,8253
16304,jcv-miR-J1-5p,ENST00000663530.1,1.0,158,-112,4362
16305,ebv-miR-BART3-5p,ENST00000646636.1,0.0,79,-1173,11062
16306,kshv-miR-K12-10b,ENST00000628580.2,0.0,117,-1444,11185
16307,hbv-miR-B2-3p,ENST00000660378.1,0.0,145,-1337,13237
16308,hsv2-miR-H22,ENST00000413628.5,1.0,38,-306,7265
16309,hbv-miR-B14RC-3p,ENST00000483436.5,0.0,154,-129,12415
16310,kshv-miR-K12-9-5p,ENST00000655879.1,0.0,121,-789,17460
16311,ebv-miR-BART20-3p,ENST00000566432.1,1.0,103,-234,6852
16312,ebv-miR-BART18-3p,ENST00000435523.5,0.0,109,-533,11175
16313,ebv-miR-BART17-3p,ENST00000661360.1,0.0,99,-762,18994
16314,hsv1-miR-H18,ENST00000505364.1,0.0,21,-1156,18936
16315,kshv-miR-K12-1-5p,ENST00000608635.5,0.0,119,-373,15396
16316,hsv2-miR-H7-5p,ENST00000654263.1,1.0,31,-107,3833
16317,hcmv-miR-US22-5p,ENST00000675716.1,1.0,66,-70,1722
16318,ebv-miR-BHRF1-1,ENST00000560203.1,1.0,72,-46,958
16319,ebv-miR-BART17-5p,ENST00000652878.1,1.0,98,-201,6378
16320,ebv-miR-BHRF1-1,ENST00000426261.6,1.0,72,-100,3213
16321,hsv1-miR-H16,ENST00000674922.1,1.0,19,-72,1823
16322,ebv-miR-BART10-3p,ENST00000639185.1,0.0,89,-775,12306
16323,hsv1-miR-H16,ENST00000556225.1,0.0,19,-510,17552
16324,hsv2-miR-H6-3p,ENST00000627548.2,0.0,47,-865,17647
16325,hsv1-miR-H17,ENST00000623970.1,1.0,20,-171,5550
16326,hiv1-miR-H1,ENST00000505296.1,1.0,163,-300,7253
16327,kshv-miR-K12-1-5p,ENST00000556434.5,1.0,119,-206,6444
16328,ebv-miR-BART17-3p,ENST00000503940.5,1.0,99,-62,1363
16329,kshv-miR-K12-8-5p,ENST00000635398.1,0.0,137,-469,10044
16330,ebv-miR-BART18-5p,ENST00000657905.1,1.0,100,-109,4055
16331,hsv1-miR-H7-5p,ENST00000650318.1,1.0,9,-96,2823
16332,hcmv-miR-US25-1-5p,ENST00000497824.5,1.0,54,-7,85
16333,ebv-miR-BART3-5p,ENST00000401018.5,0.0,79,-53,14726
16334,hcmv-miR-US25-1-5p,ENST00000652878.1,1.0,54,-201,6376
16335,ebv-miR-BART22,ENST00000671518.1,1.0,115,-817,8464
16336,hcmv-miR-UL112-5p,ENST00000628450.2,0.0,63,-879,11435
16337,kshv-miR-K12-11-3p,ENST00000623502.1,1.0,118,-222,6795
16338,ebv-miR-BART19-3p,ENST00000649108.1,1.0,101,-34,539
16339,ebv-miR-BART20-3p,ENST00000544983.2,0.0,103,-715,18353
16340,hsv1-miR-H26,ENST00000455531.1,0.0,26,-1057,15086
16341,hsv1-miR-H16,ENST00000665960.1,1.0,19,-259,7118
16342,kshv-miR-K12-3-5p,ENST00000649565.1,1.0,130,-397,7568
16343,ebv-miR-BART10-5p,ENST00000659622.1,0.0,107,-815,12457
16344,hsv1-miR-H16,ENST00000643743.1,0.0,19,-1165,16759
16345,hbv-miR-B2RC,ENST00000468381.2,1.0,141,-101,3350
16346,hbv-miR-B20-5p,ENST00000650318.1,1.0,143,-96,2897
16347,hsv1-miR-H11,ENST00000671646.1,1.0,13,-110,4098
16348,ebv-miR-BART7-3p,ENST00000549131.1,0.0,85,-1206,13263
16349,hcmv-miR-US25-1-5p,ENST00000655745.1,1.0,54,-1654,9419
16350,kshv-miR-K12-3-3p,ENST00000420587.5,0.0,131,-305,10755
16351,hsv2-miR-H23-5p,ENST00000438894.1,0.0,39,-1483,16531
16352,ebv-miR-BART8-5p,ENST00000666506.1,1.0,86,-190,5903
16353,hbv-miR-B20-5p,ENST00000676338.1,1.0,143,-74,1978
16354,hsv1-miR-H18,ENST00000654486.1,0.0,21,-503,10840
16355,kshv-miR-K12-12-3p,ENST00000675823.1,1.0,140,-66,1520
16356,hsv1-miR-H6-5p,ENST00000431046.1,0.0,25,-1876,15484
16357,hsv2-miR-H23-5p,ENST00000663888.1,0.0,39,-1029,14556
16358,ebv-miR-BART2-5p,ENST00000663312.1,0.0,77,-1738,16721
16359,hcmv-miR-UL70-3p,ENST00000661019.1,0.0,60,-1431,14816
16360,hcmv-miR-UL70-3p,ENST00000492750.5,1.0,60,-15,190
16361,hsv1-miR-H7-5p,ENST00000460115.5,0.0,9,-908,16107
16362,kshv-miR-K12-12-3p,ENST00000655231.1,0.0,140,-1026,14150
16363,hsv2-miR-H23-5p,ENST00000587466.5,0.0,39,-316,14655
16364,hsv2-miR-H4-3p,ENST00000656222.1,0.0,29,-26,15901
16365,kshv-miR-K12-9-3p,ENST00000248980.9,0.0,122,-959,18974
16366,hcmv-miR-UL70-5p,ENST00000618311.4,0.0,59,-1852,16990
16367,hsv2-miR-H7-3p,ENST00000665000.1,1.0,43,-153,5213
16368,ebv-miR-BART22,ENST00000664754.1,0.0,115,-654,16663
16369,kshv-miR-K12-1-5p,ENST00000521113.1,1.0,119,-29,385
16370,hcmv-miR-UL59,ENST00000513845.4,1.0,70,-93,2711
16371,hsv1-miR-H5-5p,ENST00000409178.5,1.0,24,-51,1191
16372,hsv2-miR-H10,ENST00000356020.2,1.0,33,-81,2187
16373,hsv2-miR-H9-3p,ENST00000623673.1,1.0,32,-133,4752
16374,hcmv-miR-US25-1-5p,ENST00000250805.5,1.0,54,-1004,8769
16375,hsv1-miR-H17,ENST00000418244.5,1.0,20,-275,7162
16376,ebv-miR-BART20-5p,ENST00000556913.1,1.0,102,-207,6462
16377,hsv1-miR-H1-3p,ENST00000420309.6,0.0,22,-592,18457
16378,ebv-miR-BART5-5p,ENST00000418548.3,1.0,82,-414,7711
16379,ebv-miR-BART20-5p,ENST00000666004.1,1.0,102,-192,5997
16380,ebv-miR-BART17-3p,ENST00000566432.1,1.0,99,-234,6851
16381,jcv-miR-J1-5p,ENST00000416689.1,0.0,158,-334,14123
16382,ebv-miR-BART21-3p,ENST00000674683.1,1.0,114,-73,1908
16383,hbv-miR-B7-5p,ENST00000662103.1,0.0,148,-655,16344
16384,hbv-miR-B3RC-5p,ENST00000654050.1,0.0,146,-1742,18275
16385,ebv-miR-BART11-5p,ENST00000667465.1,0.0,90,-1311,10869
16386,hsv2-miR-H5,ENST00000667159.1,1.0,45,-249,7103
16387,hsv2-miR-H5,ENST00000474814.1,1.0,45,-127,4723
16388,hcmv-miR-US25-1-5p,ENST00000484529.5,1.0,54,-925,8690
16389,kshv-miR-K12-3-5p,ENST00000661380.1,0.0,130,-1836,16438
16390,hsv2-miR-H7-3p,ENST00000576410.5,0.0,43,-1493,18946
16391,kshv-miR-K12-5-3p,ENST00000656516.1,0.0,127,-242,10219
16392,kshv-miR-K12-5-3p,ENST00000472367.5,1.0,127,-839,8549
16393,bkv-miR-B1-5p,ENST00000666305.1,0.0,156,-1639,17832
16394,ebv-miR-BART9-5p,ENST00000540508.1,1.0,106,-97,2968
16395,hbv-miR-B3RC-5p,ENST00000661785.1,1.0,146,-103,3536
16396,hcmv-miR-UL70-3p,ENST00000564862.2,0.0,60,-236,18930
16397,hsv2-miR-H3,ENST00000671444.1,0.0,27,-1014,18344
16398,hsv1-miR-H2-3p,ENST00000674683.1,1.0,3,-73,1874
16399,hcmv-miR-US25-1-5p,ENST00000441085.6,1.0,54,-25,319
16400,ebv-miR-BART17-5p,ENST00000654166.1,0.0,98,-1099,15021
16401,kshv-miR-K12-8-5p,ENST00000673640.1,0.0,137,-732,9689
16402,kshv-miR-K12-2-5p,ENST00000625168.1,1.0,120,-134,4822
16403,hcmv-miR-UL36-3p,ENST00000454365.1,0.0,61,-1022,10929
16404,hsv1-miR-H18,ENST00000623772.1,1.0,21,-178,5708
16405,hsv1-miR-H17,ENST00000652104.1,0.0,20,-1724,13346
16406,hsv2-miR-H11-3p,ENST00000588058.5,0.0,34,-319,19042
16407,hcmv-miR-UL36-3p,ENST00000663437.1,1.0,61,-113,4391
16408,hbv-miR-B8-5p,ENST00000655714.1,1.0,149,-204,6415
16409,ebv-miR-BART20-5p,ENST00000663530.1,1.0,102,-112,4329
16410,ebv-miR-BART9-3p,ENST00000630208.1,0.0,88,-1506,13048
16411,hbv-miR-B8-5p,ENST00000662209.1,0.0,149,-1131,10727
16412,hsv2-miR-H7-3p,ENST00000508878.5,0.0,43,-688,19082
16413,kshv-miR-K12-9-5p,ENST00000671646.1,1.0,121,-110,4161
16414,hcmv-miR-US25-1-5p,ENST00000467721.5,1.0,54,-919,8684
16415,hcmv-miR-US33-3p,ENST00000663530.1,1.0,62,-112,4301
16416,hbv-miR-B20-5p,ENST00000675285.1,1.0,143,-75,2035
16417,kshv-miR-K12-2-3p,ENST00000646550.1,0.0,136,-1858,19280
16418,kshv-miR-K12-8-3p,ENST00000326539.6,0.0,123,-1242,16780
16419,ebv-miR-BART20-3p,ENST00000666506.1,1.0,103,-190,5910
16420,hsv2-miR-H23-3p,ENST00000633115.1,0.0,40,-1142,11616
16421,ebv-miR-BART14-3p,ENST00000654263.1,1.0,95,-107,3868
16422,ebv-miR-BART6-3p,ENST00000653415.1,0.0,84,-1425,11372
16423,hcmv-miR-US25-1-5p,ENST00000653954.1,1.0,54,-827,8498
16424,hcmv-miR-US25-1-5p,ENST00000667128.1,1.0,54,-1694,9459
16425,hcmv-miR-UL112-5p,ENST00000669746.1,0.0,63,-1028,10603
16426,hbv-miR-B21RC-5p,ENST00000623673.1,1.0,152,-133,4772
16427,hcmv-miR-UL69,ENST00000649111.1,1.0,71,-40,688
16428,hsv1-miR-H6-5p,ENST00000609245.5,1.0,25,-369,7456
16429,hcmv-miR-UL70-3p,ENST00000674683.1,1.0,60,-73,1890
16430,hbv-miR-B21RC-5p,ENST00000648149.1,1.0,152,-41,743
16431,hcmv-miR-US22-3p,ENST00000397835.4,1.0,67,-64,1418
16432,jcv-miR-J1-5p,ENST00000442114.6,1.0,158,-84,2392
16433,hsv2-miR-H25,ENST00000442957.1,0.0,42,-1020,10239
16434,hcmv-miR-US29-3p,ENST00000664414.1,0.0,69,-1404,18267
16435,hsv1-miR-H1-3p,ENST00000653508.1,1.0,22,-104,3555
16436,mcpv-miR-P1-3p,ENST00000666506.1,1.0,161,-190,5932
16437,hcmv-miR-US29-3p,ENST00000505537.1,0.0,69,-1147,15444
16438,hsv1-miR-H8-5p,ENST00000534336.1,0.0,11,-1530,15801
16439,kshv-miR-K12-10b,ENST00000656516.1,1.0,117,-242,7044
16440,hsv1-miR-H2-3p,ENST00000656645.1,0.0,3,-1522,14448
16441,hsv2-miR-H7-3p,ENST00000354333.5,0.0,43,-1194,11775
16442,hsv1-miR-H16,ENST00000657015.1,1.0,19,-106,3736
16443,hbv-miR-B2-3p,ENST00000656516.1,1.0,145,-242,7047
16444,ebv-miR-BART6-5p,ENST00000659531.1,0.0,83,-645,12946
16445,hsv1-miR-H11,ENST00000592898.5,0.0,13,-318,18101
16446,hcmv-miR-US25-1-5p,ENST00000428207.4,1.0,54,-1008,8773
16447,hcmv-miR-US22-3p,ENST00000671666.1,0.0,67,-1588,11661
16448,hiv1-miR-H1,ENST00000390159.3,1.0,163,-32,494
16449,kshv-miR-K12-8-3p,ENST00000662103.1,0.0,123,-655,14280
16450,hcmv-miR-US22-5p,ENST00000672067.1,0.0,66,-845,18582
16451,hsv1-miR-H7-3p,ENST00000666656.1,0.0,10,-1680,18290
16452,hsv1-miR-H17,ENST00000415584.7,1.0,20,-160,5315
16453,hsv2-miR-H22,ENST00000609565.5,0.0,38,-1457,17111
16454,bkv-miR-B1-5p,ENST00000390159.3,1.0,156,-32,490
16455,hbv-miR-B7-5p,ENST00000521113.1,1.0,148,-29,389
16456,kshv-miR-K12-2-5p,ENST00000569465.1,0.0,120,-1844,19125
16457,ebv-miR-BART2-3p,ENST00000648677.1,0.0,104,-184,11959
16458,hsv1-miR-H4-3p,ENST00000675704.1,0.0,6,-67,14485
16459,hcmv-miR-UL22A-3p,ENST00000576410.5,0.0,49,-1493,11680
16460,hsv2-miR-H4-3p,ENST00000602372.1,0.0,29,-1235,10906
16461,kshv-miR-K12-3-3p,ENST00000442967.1,0.0,131,-1248,12720
16462,hsv1-miR-H8-5p,ENST00000659399.1,0.0,11,-1478,13876
16463,hbv-miR-B8-3p,ENST00000656624.1,0.0,150,-778,13489
16464,hbv-miR-B14RC-3p,ENST00000647456.1,1.0,154,-43,841
16465,jcv-miR-J1-5p,ENST00000663061.1,0.0,158,-1082,13702
16466,hiv1-miR-H1,ENST00000623100.2,1.0,163,-115,4583
16467,ebv-miR-BART11-5p,ENST00000660205.1,0.0,90,-1874,12185
16468,kshv-miR-K12-2-5p,ENST00000659373.1,1.0,120,-802,8435
16469,hsv2-miR-H24,ENST00000659749.1,1.0,41,-114,4476
16470,hbv-miR-B20-5p,ENST00000568310.1,1.0,143,-165,5485
16471,ebv-miR-BART21-5p,ENST00000464939.1,0.0,113,-1773,17581
16472,ebv-miR-BART1-3p,ENST00000665322.1,1.0,78,-199,6294
16473,hbv-miR-B4,ENST00000475913.5,0.0,142,-926,17409
16474,ebv-miR-BART15,ENST00000627542.2,0.0,96,-609,12617
16475,jcv-miR-J1-5p,ENST00000465364.1,0.0,158,-1814,18625
16476,hcmv-miR-US33-5p,ENST00000490765.4,1.0,57,-232,6822
16477,hcmv-miR-US25-1-5p,ENST00000633115.1,1.0,54,-1142,8907
16478,ebv-miR-BART12,ENST00000661636.1,1.0,92,-30,410
16479,hsv2-miR-H5,ENST00000507461.2,1.0,45,-188,5805
16480,hcmv-miR-US25-1-5p,ENST00000455131.5,1.0,54,-1172,8937
16481,ebv-miR-BART11-3p,ENST00000658416.1,1.0,91,-198,6257
16482,hsv1-miR-H4-3p,ENST00000378953.8,1.0,6,-135,4839
16483,hbv-miR-B4,ENST00000657015.1,1.0,142,-106,3806
16484,hbv-miR-B26-5p,ENST00000409178.5,1.0,153,-51,1237
16485,ebv-miR-BART19-5p,ENST00000654682.1,0.0,110,-1472,17174
16486,kshv-miR-K12-1-5p,ENST00000507461.2,1.0,119,-188,5824
16487,hsv1-miR-H18,ENST00000440221.2,0.0,21,-1259,11802
16488,hcmv-miR-UL112-5p,ENST00000674922.1,1.0,63,-72,1835
16489,hsv1-miR-H1-5p,ENST00000666666.1,0.0,1,-1269,16657
16490,hbv-miR-B14RC-3p,ENST00000623100.2,1.0,154,-115,4580
16491,hcmv-miR-UL36-3p,ENST00000468381.2,1.0,61,-101,3299
16492,hsv1-miR-H7-5p,ENST00000657015.1,1.0,9,-106,3733
16493,hsv2-miR-H11-3p,ENST00000426261.6,1.0,34,-100,3198
16494,kshv-miR-K12-10a-3p,ENST00000516881.1,0.0,116,-1821,18646
16495,kshv-miR-K12-9-5p,ENST00000443623.5,0.0,121,-526,15044
16496,hcmv-miR-UL69,ENST00000676338.1,1.0,71,-74,1952
16497,hsv2-miR-H13,ENST00000650513.1,0.0,36,-1034,16363
16498,hsv2-miR-H13,ENST00000442839.5,0.0,36,-697,11252
16499,mcpv-miR-P1-3p,ENST00000663605.1,1.0,161,-191,5976
16500,hsv2-miR-H7-5p,ENST00000654422.1,0.0,31,-1395,14127
16501,ebv-miR-BART20-5p,ENST00000659481.1,0.0,102,-1736,10398
16502,hsv1-miR-H6-5p,ENST00000649111.1,1.0,25,-40,677
16503,hsv1-miR-H6-5p,ENST00000669217.1,1.0,25,-156,5271
16504,hcmv-miR-US5-1,ENST00000455406.6,0.0,52,-861,11242
16505,hcmv-miR-US25-1-5p,ENST00000382378.6,1.0,54,-1024,8789
16506,hsv1-miR-H6-5p,ENST00000599202.5,1.0,25,-376,7484
16507,kshv-miR-K12-6-5p,ENST00000658223.1,1.0,125,-211,6555
16508,hiv1-miR-TAR-3p,ENST00000623565.3,0.0,165,-299,18015
16509,hbv-miR-B2-3p,ENST00000475913.5,0.0,145,-926,9665
16510,ebv-miR-BART2-3p,ENST00000540508.1,1.0,104,-97,2966
16511,ebv-miR-BART14-3p,ENST00000484529.5,0.0,95,-925,17649
16512,jcv-miR-J1-5p,ENST00000628883.2,0.0,158,-569,16206
16513,hbv-miR-B2RC,ENST00000600103.1,0.0,141,-886,16988
16514,ebv-miR-BART9-3p,ENST00000540508.1,1.0,88,-97,2952
16515,hsv1-miR-H6-5p,ENST00000602091.1,0.0,25,-662,17208
16516,hsv1-miR-H13,ENST00000670550.1,0.0,15,-882,18951
16517,ebv-miR-BART11-3p,ENST00000434072.1,0.0,91,-308,10481
16518,kshv-miR-K12-5-3p,ENST00000581361.5,1.0,127,-831,8517
16519,ebv-miR-BART22,ENST00000442957.1,0.0,115,-1020,16757
16520,hsv1-miR-H15,ENST00000397835.4,1.0,18,-64,1404
16521,hsv1-miR-H11,ENST00000375641.6,1.0,13,-181,5761
16522,hcmv-miR-UL69,ENST00000668954.1,0.0,71,-1392,13261
16523,ebv-miR-BART2-5p,ENST00000595613.5,0.0,77,-492,12218
16524,hsv2-miR-H6-3p,ENST00000676093.1,1.0,47,-69,1658
16525,hcmv-miR-US33-5p,ENST00000397835.4,1.0,57,-64,1414
16526,jcv-miR-J1-3p,ENST00000670108.1,0.0,159,-1585,18678
16527,hsv1-miR-H18,ENST00000425657.1,1.0,21,-297,7211
16528,hiv1-miR-TAR-5p,ENST00000660098.1,0.0,164,-1463,10049
16529,hsv1-miR-H1-3p,ENST00000666741.1,1.0,22,-290,7198
16530,ebv-miR-BART20-5p,ENST00000378953.8,1.0,102,-135,4862
16531,kshv-miR-K12-12-3p,ENST00000429621.1,0.0,140,-1699,15476
16532,ebv-miR-BART15,ENST00000359875.9,1.0,96,-78,2128
16533,hbv-miR-B3RC-3p,ENST00000674683.1,1.0,147,-73,1923
16534,hsv2-miR-H6-3p,ENST00000657015.1,1.0,47,-106,3751
16535,hcmv-miR-US5-2-5p,ENST00000442419.2,0.0,64,-1229,14468
16536,hbv-miR-B3RC-5p,ENST00000659409.1,0.0,146,-1708,15169
16537,ebv-miR-BART22,ENST00000625453.1,1.0,115,-771,8376
16538,hcmv-miR-US25-1-5p,ENST00000626865.2,1.0,54,-1448,9213
16539,hbv-miR-B4,ENST00000538604.1,1.0,142,-98,3078
16540,hbv-miR-B2RC,ENST00000648587.1,1.0,141,-83,2307
16541,hcmv-miR-UL22A-3p,ENST00000652029.1,0.0,49,-1725,12406
16542,ebv-miR-BART21-3p,ENST00000665000.1,1.0,114,-153,5222
16543,kshv-miR-K12-11-5p,ENST00000540508.1,1.0,134,-97,2983
16544,ebv-miR-BART13-3p,ENST00000569959.5,0.0,93,-850,17033
16545,hsv1-miR-H1-3p,ENST00000609139.6,1.0,22,-294,7206
16546,ebv-miR-BART19-5p,ENST00000665180.1,0.0,110,-193,17894
16547,ebv-miR-BART3-5p,ENST00000647872.1,1.0,79,-99,3127
16548,kshv-miR-K12-5-3p,ENST00000578380.6,1.0,127,-834,8529
16549,hbv-miR-B20-3p,ENST00000656885.1,0.0,144,-1740,13675
16550,kshv-miR-K12-12-3p,ENST00000628225.2,1.0,140,-383,7515
16551,hbv-miR-B26-5p,ENST00000643135.1,0.0,153,-530,16276
16552,hcmv-miR-US25-1-5p,ENST00000676338.1,1.0,54,-74,1945
16553,hcmv-miR-US4-3p,ENST00000579945.1,0.0,65,-964,14153
16554,hsv2-miR-H5,ENST00000650259.1,1.0,45,-130,4735
16555,ebv-miR-BART18-5p,ENST00000432429.5,0.0,100,-420,17909
16556,hsv2-miR-H7-3p,ENST00000357168.6,0.0,43,-990,12258
16557,ebv-miR-BART18-3p,ENST00000429328.2,1.0,109,-145,5124
16558,hcmv-miR-US25-1-5p,ENST00000665779.1,1.0,54,-1566,9331
16559,hsv2-miR-H24,ENST00000565113.5,1.0,41,-164,5385
16560,hsv2-miR-H9-5p,ENST00000628225.2,1.0,44,-383,7513
16561,hsv2-miR-H24,ENST00000355358.1,0.0,41,-1656,12127
16562,hsv1-miR-H3-3p,ENST00000336600.6,1.0,4,-85,2400
16563,hsv1-miR-H14-3p,ENST00000469846.2,0.0,17,-1803,11165
16564,hcmv-miR-US4-3p,ENST00000602901.6,0.0,65,-1584,17298
16565,hbv-miR-B2RC,ENST00000659481.1,0.0,141,-1736,16045
16566,hbv-miR-B8-3p,ENST00000674016.1,0.0,150,-971,17956
16567,kshv-miR-K12-8-5p,ENST00000663437.1,1.0,137,-113,4441
16568,hcmv-miR-UL112-3p,ENST00000654392.1,0.0,50,-1793,15137
16569,bkv-miR-B1-3p,ENST00000378485.1,1.0,157,-117,4672
16570,hsv1-miR-H8-5p,ENST00000675949.1,0.0,11,-1524,17269
16571,ebv-miR-BART1-3p,ENST00000522771.9,0.0,78,-1039,11090
16572,hbv-miR-B8-5p,ENST00000647872.1,1.0,149,-99,3174
16573,hiv1-miR-H1,ENST00000653768.1,1.0,163,-1873,9638
16574,kshv-miR-K12-5-5p,ENST00000435452.6,0.0,139,-1745,10594
16575,hbv-miR-B20-5p,ENST00000658179.1,0.0,143,-1096,16955
